mut_types,mut_layer_name,mut_result
LA,stage_2.conv2_L1,True
NEB,stage_6.conv3_L2,True
AFRM,no,AFRM No suitable ops for
GF,base.vgg_base.layers.0,True
AFRM,no,AFRM No suitable ops for
AFRM,no,AFRM No suitable ops for
LC,stage_5.conv5_L1,True
NAI,stage_6.conv5_L2,True
GF,stage_1.conv5_CPM_L2,True
LD,stage_5.conv4_L1,True
LD,stage_3.relu,True
WS,base.vgg_base.layers.14,True
NEB,stage_6.conv3_L2,True
GF,stage_5.conv3_L1,True
WS,stage_2.conv4_L1,True
NAI,stage_6.conv1_L1,True
GF,stage_1.conv4_CPM_L1,True
RA,no,False
AFRM,no,AFRM No suitable ops for
LS,"stage_3.conv3_L1,stage_6.conv3_L1",True
WS,no,no suitable layer
LD,stage_6.conv3_L1,True
GF,stage_4.conv2_L1,True
NEB,stage_6.conv3_L2,True
NAI,stage_3.conv2_L1,True
