mstorch_pt_ms,mstorch_pt_tf,mstorch_ms_tf,mstorch_lasttwo_dist,ms_distance,torch_distance,if_success
0.24177992,-100,-100,0.49596635,5.8718996e-07,0.11259722,True
0.07594651,-100,-100,0.5407269,0.00061984715,0.1123033,True
0.07594651,-100,-100,0.55368644,0.0005492792,0.11231422,True
0.07594651,-100,-100,0.5268687,0.00054850755,0.11236441,True
0.07594652,-100,-100,0.5656345,0.0005300037,0.11235693,True
0.07594651,-100,-100,0.4858157,0.0007215086,0.112387784,True
0.07594652,-100,-100,0.50929403,0.00031469198,0.1124117,True
0.07594651,-100,-100,0.5247965,0.00031778213,0.11239918,True
0.07594651,-100,-100,0.5193237,0.0003388392,0.112455994,True
0.07594651,-100,-100,0.53145134,0.00053695694,0.11244583,True
0.07594651,-100,-100,0.5115608,0.0005283775,0.1124618,True
0.07594651,-100,-100,0.51945615,0.0004971571,0.112451576,True
0.07594651,-100,-100,0.5103979,0.00053512846,0.11243104,True
0.07594651,-100,-100,0.7754226,0.00052148954,0.11243249,True
0.07594651,-100,-100,0.6816149,0.0005110062,0.11243875,True
0.07594651,-100,-100,0.5012248,0.000733556,0.11251442,True
0.07594652,-100,-100,0.4243923,0.0009821347,0.11249553,True
0.07594652,-100,-100,0.42439404,0.00094349217,0.112484686,True
0.07594651,-100,-100,0.4243688,0.0010872304,0.112450875,True
0.07594651,-100,-100,0.42441303,0.00092806044,0.11248793,True
