pt_ms,pt_tf,ms_tf
0.0016089076,0.0002427591971354,0.0018516661366447
0.0016089076,0.0002427591971354,0.0018516661366447
0.11344585,2.775861958070891e-06,0.11344476044178
0.09478716,2.638526268583519e-07,0.0947872400283813
0.14107454,2.677014379059983e-07,0.1410745531320572
0.13511914,-100.0,-100.0
0.13316078,-100.0,-100.0
0.13078569,-100.0,-100.0
0.041012663,-100.0,-100.0
0.034189973,-100.0,-100.0
0.009111106,-100.0,-100.0
0.0056647067,-100.0,-100.0
0.12830345,-100.0,-100.0
0.07400332,-100.0,-100.0
0.008115181,-100.0,-100.0
0.008793222,-100.0,-100.0
0.012806889,-100.0,-100.0
0.021939406,-100.0,-100.0
0.02159735,-100.0,-100.0
0.01712973,-100.0,-100.0
