pt_ms,pt_tf,ms_tf
2.696915e-07,1.7967878e-07,3.6243716e-07
2.8858167e-06,2.003365e-06,1.71593e-06
2.166338e-06,1.488996e-06,2.505056e-06
2.0743853e-06,1.3142652e-06,2.4628798e-06
2.8597724e-06,2.0667321e-06,4.1948597e-06
2.9568166e-06,1.6389157e-06,3.8419657e-06
2.4067506e-06,1.7298576e-06,3.349275e-06
2.8907934e-06,1.3406432e-06,3.4032757e-06
2.7195283e-06,1.6609538e-06,3.609209e-06
1.8437437e-06,1.043451e-06,2.323085e-06
1.8535485e-06,1.0524315e-06,2.3045238e-06
1.8124275e-06,9.605737e-07,2.162261e-06
2.5489817e-06,1.5234042e-06,3.2616651e-06
3.6311403e-06,2.4017365e-06,4.741623e-06
3.6911451e-06,2.0848413e-06,4.313404e-06
3.5205749e-06,2.0481802e-06,4.168545e-06
3.6193803e-06,2.0742093e-06,4.203554e-06
5.32841e-06,2.6577222e-06,6.037824e-06
5.353976e-06,3.0210922e-06,5.7372836e-06
5.349646e-06,2.9929902e-06,5.7848183e-06
