pt_ms,pt_tf,ms_tf
9.455064e-06,5.904748e-06,1.361613e-05
1.8889006e-05,7.441414e-06,2.1657412e-05
0.016778417,0.00015434332,0.016898427
0.017570758,0.00030379987,0.017828083
0.41943648,0.00010676013,0.4194753
2.605082,0.0009966416,2.6049693
2.6054504,0.00028029276,2.6055315
131.75354,0.0057058535,131.75645
385218.78,0.0015464723,385218.78
133.82042,0.0015914801,133.82126
34642892.0,44661.375,34669890.0
6410410.0,6.8869113e-06,6410410.0
0.3773606,6.8869113e-06,0.377362
0.3773606,6.8869113e-06,0.377362
0.3773606,6.8869113e-06,0.377362
16588835.0,6.8869113e-06,16588835.0
805734600.0,0.29188755,805734600.0
34688230000.0,0.22125453,34688230000.0
34688860000.0,6.8869113e-06,34688860000.0
34688290000.0,6.8869113e-06,34688290000.0
