mstorch_pt_ms,mstorch_pt_tf,mstorch_ms_tf,mstorch_lasttwo_dist,ms_distance,torch_distance,if_success,mut_types
2.5583591e-05,1.7041368e-05,2.133723e-05,0.00024033892,0.01903647,32301320000000.0,"True,True,True,True","LD,LS,RA,LC"
7.520371e-06,9.698539e-06,9.356147e-06,0.00013487524,0.054791804,0.017837375,"True,True,True,True","RA,NAI,NAI,WS"
2.7925266e-06,3.0993708e-06,4.236721e-06,0.00013501267,0.051830366,0.05184114,"True,True,True,True","NS,LD,WS,GF"
3.806639e-06,2.9272358e-06,3.5653147e-06,0.00012410778,0.050214272,0.05021177,"True,True,True,True","LC,LC,LD,WS"
3.6609877e-06,2.6641196e-06,4.117015e-06,0.00011412862,0.048774123,0.048729777,"True,True,True,True","NS,NS,LA,NS"
193005.86,217355.2,138632.05,7.464199e-05,3419890700.0,3420640500.0,"True,True,True,True","GF,LD,RA,GF"
14673372.0,14702312.0,7244105.0,7.464199e-05,22332813000.0,22336960000.0,"True,True,True,True","NEB,NS,LS,GF"
158703630.0,156606160.0,62919680.0,0.0007827567,41429475000.0,118964450000.0,"True,True,True,True","NEB,AFRM,RA,GF"
37847533000000.0,41912262000000.0,18546722000000.0,0.00061553624,63997785000000.0,1142307000000.0,"True,True,True,True","AFRM,AFRM,RA,AFRM"
9276323000000.0,6992241000000.0,6378498300000.0,0.00053938373,4.1234237e+16,4.1656175e+16,"True,True,True,True","NS,NEB,LD,LC"
5171769000000.0,3568702800000.0,3722424000000.0,0.00021436666,8034289300000000.0,5297368000000000.0,"True,True,True,True","NAI,RA,GF,NAI"
2399459900000.0,2028536700000.0,2255316300000.0,0.00021436666,3490864000000000.0,3714422500000000.0,"True,True,True,True","LD,GF,LD,NAI"
1214914500000.0,1109192700000.0,1046245930000.0,0.0002123388,721958430000000.0,3545886300000000.0,"True,True,True,True","NEB,NEB,LD,NAI"
1362489800000.0,1137955200000.0,995533650000.0,0.00016490533,2.5183665e+16,2006246200000000.0,"True,True,True,True","LA,GF,LS,NEB"
2325417300000.0,2013410000000.0,1498809000000.0,0.00015317019,1988008200000000.0,1292412200000000.0,"True,True,True,True","LC,LS,LD,NS"
679725200000.0,615354000000.0,440926600000.0,0.000102925405,3.864728e+16,3.518077e+16,"True,True,True,True","NS,LS,RA,LD"
82362640000000.0,57282226000000.0,57508900000000.0,0.009861402,2711057200000000.0,3437568000000000.0,"True,True,True,True","LC,GF,AFRM,NEB"
738229700000.0,625938900000.0,663372400000.0,0.009861402,1.5856097e+17,1.5870432e+17,"True,True,True,True","LC,NEB,LC,LA"
13614218000000.0,12760334000000.0,16610962000000.0,0.07645897,1.1104065e+18,1.8844404e+17,"True,True,True,True","LS,AFRM,RA,NAI"
30562257000000.0,22218210000000.0,32901068000000.0,0.05672242,1.6365623e+18,1.1994486e+18,"True,True,True,True","LD,LC,RA,RA"
494891930000.0,256483500000.0,370243400000.0,0.0040556034,1.2404368e+16,9613680000000000.0,"True,True,True,True","AFRM,LA,GF,LC"
209379840000.0,97633040000.0,174848440000.0,0.0040556034,7112102000000000.0,1.2433879e+16,"True,True,True,True","NEB,RA,LD,NS"
212760920000.0,84926680000.0,204290900000.0,0.0040556034,3155608800000000.0,3153917400000000.0,"True,True,True,True","NS,NEB,LC,NS"
4371665600000.0,3481211000000.0,3644546000000.0,0.0040556034,3063141400000000.0,3176983600000000.0,"True,True,True,True","LD,LS,NAI,NAI"
0.16450316,0.06517896,0.14024253,0.0040556034,2110328000000000.0,2109874000000000.0,"True,True,True,True","NS,AFRM,RA,NEB"
