pt_ms,pt_tf,ms_tf
0.6834709,-100,-100
0.49126247,-100,-100
0.16412021,-100,-100
0.13280249,-100,-100
0.15474008,-100,-100
0.15416093,-100,-100
0.15416093,-100,-100
0.33396336,-100,-100
0.42713478,-100,-100
0.4862419,-100,-100
0.573124,-100,-100
0.7367622,-100,-100
0.46032447,-100,-100
0.4712204,-100,-100
0.46060014,-100,-100
0.71978325,-100,-100
0.6141481,-100,-100
0.21841323,-100,-100
0.3735405,-100,-100
0.32560003,-100,-100
0.33757636,-100,-100
0.09800747,-100,-100
0.08128801,-100,-100
0.11512307,-100,-100
0.16894381,-100,-100
