,layer_name,0,1,2,3,4,5,6,7,8,9
0,embedding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,layer1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,layer1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,layer1.2,0.0,0.00034528962,0.00034528962,0.00034528962,0.00034528962,0.00034528962,0.00034528962,0.00034528962,0.00039389005,0.0003988477
4,layer2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,layer2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,layer2.2,0.0,6.5531844e-06,1.7610793e-05,0.00025844737,0.005627397,0.005627397,0.005627397,0.005627397,0.005627397,0.00563198
7,layer3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,layer3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,layer3.2,0.0,0.0,0.00041976778,0.00041976778,0.00025609534,0.00011829002,0.00011829002,6.0059243e-05,0.0007746897,0.00018313069
10,fc,0.0,0.0010976791,0.0023611784,0.005521536,0.0051938295,0.00520131,0.00520131,0.001417011,0.013898313,0.0047822744
11,drop,0.0,7.5744945e-05,0.00018833535,0.00030404035,0.0012828762,0.0012698821,0.0012698821,0.0012629158,0.0015198211,0.0012438035
