pt_ms,pt_tf,ms_tf
6.9905356e-05,5.922688e-05,7.49098e-05
0.00015933113,0.00011936451,0.00013938062
0.022243856,0.015844528,0.021711776
0.04045963,0.027166577,0.04297423
0.04045963,0.026733303,0.027833287
0.04045963,0.026733303,0.027833287
0.04045963,0.02674942,0.027810285
0.04045963,0.026733303,0.027833287
0.04045963,0.027067587,0.042947035
0.04045963,0.027067587,0.042947035
0.04045963,0.027166577,0.04297423
0.04045963,0.026678195,0.04367503
0.04045963,0.027166577,0.04297423
0.04045963,0.027166577,0.04297423
0.04045963,0.027166577,0.04297423
0.04045963,0.027067587,0.042947035
0.04045963,0.027166577,0.04297423
0.04045963,0.027067587,0.042947035
0.04045963,0.027067587,0.042947035
0.04045963,0.027166577,0.04297423
