mut_types,mut_layer_name,mut_result
LC,resnet.layer1.1.relu,True
LC,resnet.layer4.0.conv2,True
LC,resnet.layer3.15.bn1,True
LC,resnet.layer3.18.bn3,True
LC,resnet.layer3.8.conv2,True
LC,resnet.layer3.0.bn3,True
LC,resnet.layer3.16.bn3,True
LC,resnet.layer3.6.bn2,True
LC,resnet.layer1.0.bn3,True
LC,resnet.layer3.22.bn2,True
LC,resnet.layer1.0.conv2,True
LC,resnet.layer3.20.conv2,True
LC,resnet.layer3.18.conv2,True
LC,resnet.layer4.1.bn1,True
LC,resnet.layer2.3.relu,True
LC,resnet.layer3.14.bn1,True
LC,no,LC set layers failure
LC,aspp.aspp2.aspp_conv.2,True
LC,resnet.layer3.8.relu,True
LC,resnet.layer3.0.bn2,True
LC,resnet.layer4.2.relu,True
LC,resnet.layer4.0.bn1,True
LC,no,LC set layers failure
LC,resnet.layer3.5.bn1,True
LC,resnet.layer1.1.bn1,True
LC,resnet.layer3.12.conv2,True
LC,resnet.layer3.3.bn2,True
LC,no,LC set layers failure
LC,resnet.layer3.15.conv2,True
LC,resnet.layer3.6.bn1,True
LC,resnet.layer3.13.conv2,True
LC,resnet.layer3.13.bn1,True
LC,resnet.layer3.10.bn1,True
LC,resnet.layer3.11.bn1,True
LC,resnet.layer4.0.bn3,True
LC,resnet.layer3.13.bn2,True
LC,resnet.layer1.0.bn1,True
LC,resnet.layer2.0.bn3,True
LC,resnet.layer1.0.relu,True
LC,resnet.layer3.10.relu,True
LC,resnet.layer3.8.bn1,True
LC,resnet.layer2.1.conv2,True
LC,resnet.layer1.1.conv2,True
LC,resnet.layer3.14.bn2,True
LC,resnet.layer3.14.relu,True
LC,resnet.layer3.1.bn2,True
LC,resnet.relu,True
LC,resnet.layer3.1.bn3,True
LC,resnet.layer2.2.relu,True
LC,resnet.layer4.2.bn1,True
LC,resnet.layer3.15.bn2,True
LC,resnet.layer3.15.relu,True
LC,resnet.layer3.16.conv2,True
LC,resnet.layer3.21.bn1,True
LC,resnet.layer2.3.bn1,True
LC,resnet.layer3.5.conv2,True
LC,resnet.layer3.7.bn3,True
LC,resnet.layer1.2.conv2,True
LC,no,LC set layers failure
LC,resnet.layer3.4.bn3,True
LC,resnet.layer1.2.bn3,True
LC,resnet.layer3.12.bn3,True
LC,no,LC set layers failure
LC,resnet.layer4.1.bn3,True
LC,resnet.layer3.1.conv2,True
LC,resnet.layer3.12.bn1,True
LC,resnet.layer2.0.relu,True
LC,resnet.layer3.19.bn1,True
LC,no,LC set layers failure
LC,resnet.layer3.14.bn3,True
LC,resnet.layer2.2.conv2,True
LC,resnet.layer3.22.bn1,True
LC,resnet.layer4.2.conv2,True
LC,resnet.layer3.8.bn2,True
LC,resnet.layer3.5.bn2,True
LC,resnet.layer3.15.bn3,True
LC,aspp.aspp3.aspp_conv.2,True
LC,resnet.layer3.5.relu,True
LC,resnet.layer1.1.bn2,True
LC,resnet.layer3.7.bn1,True
LC,resnet.layer1.0.bn2,True
LC,resnet.layer3.14.conv2,True
LC,resnet.layer3.22.conv2,True
LC,resnet.layer3.21.conv2,True
LC,resnet.layer3.22.bn3,True
LC,resnet.layer1.0.conv1,True
LC,resnet.layer3.9.conv2,True
LC,resnet.layer3.20.bn2,True
LC,resnet.layer3.4.conv2,True
LC,aspp.aspp1.aspp_conv.2,True
LC,resnet.layer3.21.bn2,True
LC,resnet.layer4.1.relu,True
LC,resnet.layer3.1.relu,True
LC,resnet.layer1.1.bn3,True
LC,no,LC set layers failure
LC,resnet.layer2.2.bn3,True
LC,no,LC set layers failure
LC,resnet.layer3.21.relu,True
LC,resnet.layer3.16.bn2,True
LC,resnet.layer3.11.bn3,True
