mstorch_pt_ms,mstorch_pt_tf,mstorch_ms_tf,mstorch_lasttwo_dist,ms_distance,torch_distance,if_success
0.79240537,-100,-100,0.045158524,6.51725,2.623347,True
0.79240537,-100,-100,0.045158524,6.51725,3.0196335,True
0.79240537,-100,-100,0.045158524,6.51725,3.0196335,True
1.1737456,-100,-100,0.05093639,6.845938,3.0602293,True
2.5733252,-100,-100,0.124447726,9.158157,6.0440416,True
0.68821967,-100,-100,0.039965764,6.7880507,13.614904,True
0.68821967,-100,-100,0.039965764,6.7880507,2.0700405,True
1.2042551,-100,-100,0.0744766,6.7129927,3.2612329,True
1.2042551,-100,-100,0.0744766,6.7129927,2.538636,True
1.1067555,-100,-100,0.070878744,6.895668,3.3930118,True
1.1067555,-100,-100,0.070878744,6.895668,3.381026,True
1.0707293,-100,-100,0.067777514,6.5414934,3.4813225,True
1.0707293,-100,-100,0.067777514,6.5414934,3.4813225,True
0.9855896,-100,-100,0.0720115,6.6440415,3.4813225,True
0.9855896,-100,-100,0.0720115,6.6440415,2.5054073,True
1.394758,-100,-100,0.097081915,6.2587104,2.623347,False
1.394758,-100,-100,0.097081915,6.2587104,2.623347,False
1.394758,-100,-100,0.097081915,6.2587104,2.623347,False
1.394758,-100,-100,0.097081915,6.2587104,2.623347,False
1.394758,-100,-100,0.097081915,6.2587104,2.623347,False
