pt_ms,pt_tf,ms_tf
3.054221e-07,8.4592784e-08,2.935186e-07
2.7078004e-06,4.4808598e-07,2.529982e-06
0.011611151,0.008021484,0.0062031695
0.011611151,0.008021484,0.0062031695
0.04045963,0.026733303,0.027833287
0.04045963,0.026733303,0.027833287
0.04045963,0.027166577,0.04297423
0.04045963,0.02674942,0.027810285
0.04045963,0.026733303,0.027833287
0.04045963,0.027166577,0.04297423
0.04045963,0.026733303,0.027833287
0.04045963,0.027166577,0.04297423
0.04045963,0.027067587,0.042947035
0.04045963,0.026733303,0.027833287
0.04045963,0.026733303,0.027833287
0.04045963,0.026667489,0.043664977
0.04045963,0.027166577,0.04297423
0.04045963,0.026756229,0.027726179
0.04045963,0.027166577,0.04297423
0.04045963,0.026836831,0.027663006
