pt_ms,pt_tf,ms_tf
2.5583591e-05,1.7041368e-05,2.133723e-05
7.520371e-06,9.698539e-06,9.356147e-06
2.7925266e-06,3.0993708e-06,4.236721e-06
3.806639e-06,2.9272358e-06,3.5653147e-06
3.6609877e-06,2.6641196e-06,4.117015e-06
193005.86,217355.2,138632.05
14673372.0,14702312.0,7244105.0
158703630.0,156606160.0,62919680.0
37847533000000.0,41912262000000.0,18546722000000.0
9276323000000.0,6992241000000.0,6378498300000.0
5171769000000.0,3568702800000.0,3722424000000.0
2399459900000.0,2028536700000.0,2255316300000.0
1214914500000.0,1109192700000.0,1046245930000.0
1362489800000.0,1137955200000.0,995533650000.0
2325417300000.0,2013410000000.0,1498809000000.0
679725200000.0,615354000000.0,440926600000.0
82362640000000.0,57282226000000.0,57508900000000.0
738229700000.0,625938900000.0,663372400000.0
13614218000000.0,12760334000000.0,16610962000000.0
30562257000000.0,22218210000000.0,32901068000000.0
494891930000.0,256483500000.0,370243400000.0
209379840000.0,97633040000.0,174848440000.0
212760920000.0,84926680000.0,204290900000.0
4371665600000.0,3481211000000.0,3644546000000.0
0.16450316,0.06517896,0.14024253
