pt_ms,pt_tf,ms_tf
8.108986e-06,2.7785447e-06,8.578896e-06
7.849237e-06,3.2871374e-06,7.5357157e-06
3.5023317e-05,1.664974e-05,3.7460013e-05
0.000101460966,3.682929e-05,7.834896e-05
0.0025757556,0.0016691505,0.0016544439
55.59779,31.418211,52.494644
10626.63,6098.7607,10845.265
287195.78,194791.95,301051.72
9521044.0,2609209.2,10666117.0
35622924.0,21850926.0,20850242.0
3412590300.0,1823430100.0,4379019000.0
2472775300000.0,919926200000.0,2137390400000.0
22482240000000.0,10941460000000.0,25895929000000.0
22482240000000.0,10941460000000.0,25895929000000.0
22482240000000.0,10628473000000.0,25731980000000.0
22482240000000.0,10628473000000.0,25731980000000.0
22482240000000.0,10628473000000.0,25731980000000.0
22482240000000.0,10941460000000.0,25895929000000.0
22482240000000.0,10941460000000.0,25895929000000.0
22482240000000.0,10628473000000.0,25731980000000.0
