,layer_name,0,1,2,3,4,5,6,7,8,9
0,network.0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,network.0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.026287248,0.026287248,0.026287248,0.026287248
2,network.0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.020613069,0.020613069,0.020613069,0.020613069
3,network.1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068589123,0.0068589123,0.0068589123,0.0068589123
4,network.1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.011574684,0.011574684,0.011574684,0.011574684
5,network.1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.008274182,0.008274182,0.008274182,0.008274182
6,network.2.0,0.0,0.0,0.00012235518,0.00012235518,0.00012235518,0.00012235518,0.026896471,0.026896471,0.026896471,0.026896471
7,network.2.1,0.0,0.0,9.9527475e-05,9.9527475e-05,9.9527475e-05,9.9527475e-05,0.026725883,0.026725883,0.026725883,0.026725883
8,network.2.2,0.0,0.0,8.2836195e-05,8.2836195e-05,8.2836195e-05,8.2836195e-05,0.019781724,0.019781724,0.019781724,0.019781724
9,network.3.0,0.0,0.0,1.9960862e-05,1.9960862e-05,1.9960862e-05,1.9960862e-05,0.014459564,0.014459564,0.014459564,0.014459564
10,network.3.1,0.0,0.0,3.8915925e-05,3.8915925e-05,3.8915925e-05,3.8915925e-05,0.020430211,0.020430211,0.020430211,0.020430211
11,network.3.2,0.0,0.0,7.339459e-05,7.339459e-05,7.339459e-05,7.339459e-05,0.01716083,0.01716083,0.01716083,0.014587255
12,network.4.0,0.0,1.6891689e-05,1.8001883e-05,1.8001883e-05,0.00024579008,0.0004286347,0.010592949,0.0055430466,0.0055430466,2.5419053e-05
13,network.4.1,0.0,5.522743e-06,3.1504722e-05,3.1504722e-05,0.0002546307,0.00042483222,0.010618077,0.006058329,0.006058329,8.8844856e-05
14,network.4.2,0.0,0.00011692103,0.00013305535,0.00013305535,0.00023233233,0.00033930404,0.0053482717,0.0024446214,0.0024446214,0.00022335257
15,network.5.0,0.0,3.773222e-05,2.904651e-05,2.904651e-05,5.828785e-05,9.372529e-05,0.00088123797,0.0003118782,0.0003118782,6.007889e-06
16,network.5.1,0.0,9.817508e-05,8.589034e-05,8.589034e-05,0.00015589822,0.00022708412,0.0020627282,0.0009536932,0.0009536932,9.327196e-06
17,network.5.2,0.0,0.00010971434,0.00010264835,0.00010264835,0.0001456181,0.00020266131,0.0005683269,0.00014651468,0.00014651468,1.8481223e-06
18,network.6.0,0.0,0.00027222495,0.00030492572,0.00030492572,0.00036967028,0.00036588957,0.0024227612,0.001195638,0.001195638,0.001625201
19,network.6.1,0.0,0.00027999392,0.00031390076,0.00031390076,0.0003819511,0.00037954235,0.0028064032,0.0015531335,0.0015531335,0.0018468298
20,network.6.2,0.00037210208,0.0001091134,0.0001345863,0.0001345863,0.00031092128,0.0003094342,0.00022632245,1.7462589e-06,1.7462589e-06,7.462976e-05
21,network.7.0,0.00050067535,8.210135e-05,0.000113523216,0.00011349897,0.00031104533,0.00030785735,0.00025112304,9.180629e-06,1.1200784e-05,0.00013558957
22,network.7.1,0.0011417777,0.00010829838,0.00018521631,0.00018515729,0.0006174074,0.0006049748,0.0007717238,0.0002500203,0.00025639706,0.0005171987
23,network.7.2,0.00054248987,0.00032656192,0.00034877812,0.0003487191,0.000590455,0.0005945391,0.0005788585,0.00022374542,0.00022946805,0.00042891706
24,network.8.0,0.0007647859,0.00048117922,0.00041024073,0.00040954095,0.0010387696,0.0010218353,0.0008830837,0.00056800793,0.00057114067,0.0005293378
25,network.8.1,0.0006344364,0.0003675911,0.00031009247,0.0003090357,0.00084210583,0.00083218946,0.000789421,0.00052866805,0.0005328554,0.0005030435
26,network.8.2,0.00024867058,0.0003128838,0.00026433467,0.0002635526,0.0005199876,0.0003905194,0.0012310911,0.0009703381,0.00097452546,0.0009447136
27,network.9.0,7.622223e-05,0.0001006879,9.19748e-05,9.125823e-05,4.9530878e-05,7.993734e-05,0.0017015478,0.0014407949,0.0014449821,0.0014151703
28,network.9.1,0.00029235624,0.00037062715,0.0003413076,0.00033775147,0.00014599529,0.00074219785,0.0003345454,0.00015914836,0.00018000673,0.00019448507
29,network.9.2,0.00024235478,9.765549e-05,0.00012190227,0.00012179665,5.11095e-05,0.00014644944,0.0009302938,0.0007548968,0.00077575515,0.0007902335
