mut_types,mut_layer_name,mut_result
LD,network.19.0,True
LS,"network.8.1,network.9.2",True
RA,network.3.2,True
LC,network.0.2,True
RA,network.4.2,True
NAI,network.15.0,True
NAI,network.13.0,True
WS,network.21.0,True
NS,network.23.0,True
LD,network.13.1,True
WS,network.1.0,True
GF,network.1,True
LC,no,LC set layers failure
LC,network.7.2,True
LD,network.12.1,True
WS,network.25.0,True
NS,network.7.0,True
NS,network.5.0,True
LA,no,LA set layers failure
NS,network.21.0,True
GF,network.18.2,True
LD,network.5.1,True
RA,network.16.2,True
GF,network.25.1,True
NEB,network.17.0,True
NS,network.24.0,True
LS,"network.9.1,network.8.2",True
GF,network.13,True
NEB,network.17.0,True
AFRM,network.12.2,True
RA,network.3.2,True
GF,network.0.1,True
AFRM,network.26.2,True
AFRM,network.11.2,True
RA,network.6.2,True
AFRM,network.25.2,True
NS,network.0.0,True
NEB,network.17.0,True
LD,network.20.0,True
LC,network.16.2,True
NAI,network.17.0,True
RA,network.20.2,True
GF,network.7.1,True
NAI,network.8.0,True
LD,network.8.2,True
GF,network.21.2,True
LD,network.1.0,True
NAI,network.15.0,True
NEB,network.17.0,True
NEB,network.17.0,True
LD,network.4.1,True
NAI,network.13.0,True
LA,network.6.0,True
GF,network.18.2,True
LS,"network.25.1,network.26.0",True
NEB,network.17.0,True
LC,network.8.1,True
LS,"network.21.0,network.19.1",True
LD,network.20.1,True
NS,network.3.0,True
NS,network.14.0,True
LS,no,set layers failure
RA,network.18.2,True
LD,network.13.0,True
LC,network.4.2,True
GF,network.10.1,True
AFRM,network.3.2,True
NEB,network.17.0,True
LC,network.10.2,True
NEB,network.17.0,True
LC,network.15.0,True
LA,network.6.0,True
LS,"network.25.1,network.26.0",True
AFRM,network.6.2,True
RA,network.13.2,True
NAI,network.8.0,True
LD,network.21.0,True
LC,network.25.0,True
RA,network.18.2,True
RA,network.5.2,True
AFRM,network.13.2,True
LA,no,LA set layers failure
GF,network.10.0,True
LC,network.22.0,True
NEB,network.17.0,True
RA,network.24.2,True
LD,network.16.0,True
NS,network.25.0,True
NS,network.22.0,True
NEB,network.17.0,True
LC,network.21.1,True
NS,network.22.0,True
LD,network.15.1,True
LS,"network.4.2,network.6.1",True
NAI,network.22.0,True
NAI,network.12.0,True
NS,network.15.0,True
AFRM,network.2.2,True
RA,network.1.2,True
NEB,network.17.0,True
