pt_ms,pt_tf,ms_tf
6.8516665e-06,3.92143510907772e-06,3.899790954164928e-06
5.511918e-05,2.9900698791607283e-05,3.985231160186231e-05
5.805341e-05,2.266794763272628e-05,5.069821418146603e-05
0.0001487706,-100.0,-100.0
0.0002751329,0.0001971556339412,0.0002678646123968
0.000230392,-100.0,-100.0
0.00011877467,4.383621853776276e-05,9.026983752846718e-05
0.00010997258,3.6282610381022096e-05,8.478102972730994e-05
0.0001033621,4.3895255657844245e-05,7.62727577239275e-05
0.00010169989,4.9200927605852485e-05,9.026654879562555e-05
