mstorch_pt_ms,mstorch_pt_tf,mstorch_ms_tf,mstorch_lasttwo_dist,ms_distance,torch_distance,if_success
1.0675526,-100,-100,0.04993987,0.0,6.5842047,True
1.5337294,-100,-100,0.060817994,5.9416313,5.3250504,True
1.5965145,-100,-100,0.050510652,8.050486,8.171504,True
0.66394454,-100,-100,0.027867198,7.134282,8.171504,True
0.9562991,-100,-100,0.026634429,7.4946876,3.5602164,True
1.4065452,-100,-100,0.054775327,8.13582,5.156237,True
1.3054355,-100,-100,0.06095022,7.8878417,4.619836,True
0.66936266,-100,-100,0.02863283,7.2023087,4.8972373,True
0.7071735,-100,-100,0.029536065,7.1787443,3.6932144,True
0.76288986,-100,-100,0.029420137,7.147306,3.606372,True
1.2466577,-100,-100,0.038897842,7.6933317,4.348796,True
1.0901452,-100,-100,0.033661723,8.018591,4.348796,True
1.946754,-100,-100,0.041992076,8.885786,7.9333725,True
1.946754,-100,-100,0.041992076,8.885786,7.4751596,True
1.1650708,-100,-100,0.028397948,6.898388,4.579819,True
1.3366379,-100,-100,0.032745764,9.609717,4.5120573,True
1.6408099,-100,-100,0.0295832,9.477463,9.504491,True
2.1825378,-100,-100,0.047533765,11.447624,9.504491,True
0.49202758,-100,-100,0.017683564,11.511961,11.324898,True
0.9391463,-100,-100,0.028580409,8.038793,8.819319,True
