pt_ms,pt_tf,ms_tf
1.787551e-05,-100.0,-100.0
4.177588e-06,4.075096512679011e-06,3.501469564071158e-06
5.1824205e-05,5.175525075173937e-05,6.758691597497091e-06
2.967474e-05,2.114908602379728e-05,1.7344695152132772e-05
1.3696576e-05,1.1643493962765206e-05,1.169818551716162e-05
5.2086293e-06,4.268742941349046e-06,5.573245744017186e-06
1.3622278e-05,9.71183635556372e-06,1.0896614185185172e-05
4.359416e-06,3.836048563243821e-06,3.472142452665139e-06
5.187628e-06,4.82822724734433e-06,3.050500708923209e-06
5.4517484e-05,-100.0,-100.0
5.155107e-05,-100.0,-100.0
5.339882e-05,5.345963290892541e-05,6.038243100192631e-06
5.089442e-05,-100.0,-100.0
5.1621784e-05,-100.0,-100.0
5.165261e-05,5.154352038516663e-05,6.523455795104383e-06
4.9147617e-05,-100.0,-100.0
4.0666637e-06,3.90801005778485e-06,3.3787673601182178e-06
5.144366e-05,5.141589281265624e-05,6.796964498789748e-06
0.00010014019,6.933391705388203e-05,8.24244852992706e-05
4.0666637e-06,3.90801005778485e-06,3.3787673601182178e-06
