layer_name,0,1,2,3,4,5,6,7,8,9
layers,9.41403e-05,4.2688633e-05,4.6906087e-05,4.084603e-05,3.9975042e-05,3.734302e-05,6.0237027e-05,0.00011564339,0.00013870087,0.0001511317
layers.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
layers.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.313226e-10,9.313226e-10
layers.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4202673e-08,1.4202673e-08
layers.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4108518e-06,1.4108518e-06
layers.4,3.3883916e-05,3.3883916e-05,3.3883916e-05,3.3883916e-05,3.3883916e-05,3.3883916e-05,3.3883916e-05,3.3883916e-05,3.5294768e-05,3.5294768e-05
layers.5,6.44423e-05,6.44423e-05,6.44423e-05,6.44423e-05,6.44423e-05,6.44423e-05,6.44423e-05,6.44423e-05,6.532646e-05,6.532646e-05
layers.6,6.44423e-05,6.44423e-05,6.44423e-05,6.44423e-05,6.44423e-05,6.44423e-05,6.44423e-05,6.44423e-05,6.532646e-05,6.532646e-05
layers.7,0.0003009775,0.0003009775,0.0003009775,0.0003009775,0.0003009775,0.0003009775,0.0003009775,0.0003009775,0.00032603668,0.00032603668
layers.8,0.0003232992,0.0003232992,0.0003232992,0.0003232992,0.0003232992,0.0003232992,0.0003232992,0.0003232992,0.00034531968,0.00034531968
layers.9,0.00018200587,0.00018200587,0.00018200587,0.00018200587,0.00018200587,0.00037466144,0.00037466144,0.00037466144,0.00039668192,0.00039668192
layers.10,0.00063581264,0.00063581264,0.00063581264,0.00063581264,0.00063581264,0.0014469625,0.0014469625,0.0014469625,0.0007082758,0.0007082758
layers.11,0.00051539706,0.00051539706,0.00051539706,0.00051539706,0.00051539706,4.1488325e-05,4.1488325e-05,4.1488325e-05,3.0810887e-05,3.0810887e-05
layers.12,0.00014427456,0.00014427456,0.00014427456,0.00014427456,0.00014427456,1.9950894e-06,1.9950894e-06,2.7984534e-05,0.000100283745,0.000100283745
layers.13,0.00014427456,0.00014427456,0.00014427456,0.00014427456,0.00014427456,1.9950821e-06,1.9950821e-06,2.7984519e-05,0.00010028376,0.00010028376
layers.14,0.00013125068,0.00013125068,0.00013125068,0.00013125071,0.00013125071,9.864455e-05,9.864455e-05,7.741057e-05,0.00021888726,0.00021888726
layers.15,0.00017962724,0.00017962072,0.00017962072,0.00017962209,0.00017962209,0.00015521233,0.00015521233,0.00011682924,0.00029625464,0.00029625464
layers.16,3.808306e-05,8.73399e-05,8.73399e-05,8.73399e-05,8.73399e-05,7.6520126e-05,7.6520126e-05,5.4699078e-05,0.00011579138,0.00011579138
layers.17,0.0004905958,2.5518384e-05,2.5518384e-05,2.5518384e-05,2.5518384e-05,0.00020717652,0.00020717652,5.232042e-05,2.7817616e-05,2.7817616e-05
layers.18,0.00049320364,2.3536297e-05,2.3536297e-05,2.3536297e-05,2.508689e-05,0.00020674503,0.00020674503,5.188893e-05,2.7386122e-05,2.7386122e-05
layers.19,0.0005120072,5.913801e-05,5.913801e-05,5.913801e-05,5.683636e-05,0.00019586041,0.00019586041,0.00010792499,8.342219e-05,8.342219e-05
layers.20,0.0020386782,7.87577e-05,7.87577e-05,7.87577e-05,0.00026845303,0.000941452,0.000941452,0.0002843712,6.292772e-05,3.6402605e-05
layers.21,0.0012100625,3.0075724e-05,3.0075724e-05,3.0075724e-05,0.00017540238,0.0006239254,0.0006239254,0.0001865715,1.6994309e-05,4.4167973e-07
layers.22,0.00025792388,0.0002772077,0.0002772077,0.0002772077,0.00027100436,0.0002168642,0.0002168642,0.00024135818,0.00025530293,0.0002607291
layers.23,0.00025792385,0.00027720767,0.00027720767,0.00027720767,0.00027100433,0.00021686417,0.00021686417,0.00024135815,0.0002553029,0.00026072908
layers.24,0.00020071038,0.00026814415,0.00026814415,0.00026814415,0.00023928419,7.500574e-05,7.500574e-05,0.00019925495,0.00021709951,0.00022520381
