mstorch_pt_ms,mstorch_pt_tf,mstorch_ms_tf,mstorch_lasttwo_dist,ms_distance,torch_distance,if_success,mut_types
7.1925264e-05,-100,-100,9.156304e-05,0.045145147,202567.22,"True,False,True,True,True","LD,LS,RA,LC,RA"
7.870587e-05,-100,-100,7.330928e-05,0.14682654,0.10898955,"True,True,True,True,True","NAI,NAI,WS,NS,LD"
,-100,-100,,0.13091657,0.13083105,"True,True,True,False,True","WS,GF,LC,LC,LD"
,-100,-100,,,0.145713,"True,True,True,False,True","WS,NS,NS,LA,NS"
,-100,-100,,,0.1450016,"True,True,True,True,False","GF,LD,RA,GF,NEB"
,-100,-100,,,0.14578354,"True,False,True,False,True","NS,LS,GF,NEB,AFRM"
,-100,-100,,,0.33180788,"True,True,True,True,True","RA,GF,AFRM,AFRM,RA"
,-100,-100,,,3.2543557,"True,True,False,True,True","AFRM,NS,NEB,LD,LC"
,-100,-100,,,450.08136,"True,True,True,True,True","NAI,RA,GF,NAI,LD"
,-100,-100,,,172.78653,"True,True,True,False,False","GF,LD,NAI,NEB,NEB"
,-100,-100,,,132.10349,"True,True,False,True,True","LD,NAI,LA,GF,LS"
,-100,-100,,,136.26413,"False,True,False,True,True","NEB,LC,LS,LD,NS"
,-100,-100,,,494.01904,"True,True,True,True,True","NS,LS,RA,LD,LC"
,-100,-100,,,570.51624,"True,True,False,True,False","GF,AFRM,NEB,LC,NEB"
,-100,-100,,,561.24304,"True,False,False,True,True","LC,LA,LS,AFRM,RA"
,-100,-100,,,52.82572,"True,True,True,True,True","NAI,LD,LC,RA,RA"
,-100,-100,,,57.05852,"True,False,True,True,False","AFRM,LA,GF,LC,NEB"
,-100,-100,,,52.943626,"True,True,True,True,False","RA,LD,NS,NS,NEB"
,-100,-100,,,52.890278,"True,True,True,True,True","LC,NS,LD,LS,NAI"
,-100,-100,,,53.155437,"True,True,True,True,True","NAI,NS,AFRM,RA,NEB"
,-100,-100,,,482.3318,"True,True,True,True,True","LD,WS,LD,LC,NS"
,-100,-100,,,408.17743,"True,True,True,True,True","NEB,GF,AFRM,NS,LS"
,-100,-100,,,250.82426,"True,True,True,True,True","RA,LD,LS,RA,NAI"
,-100,-100,,,61.168144,"True,True,True,True,True","LC,LS,NAI,RA,LD"
,-100,-100,,,111.68748,"True,True,True,True,True","NEB,NS,AFRM,LC,GF"
,-100,-100,,,17917.807,"True,True,True,True,True","NAI,WS,AFRM,LS,NAI"
,-100,-100,,,16182.099,"True,True,True,True,True","NEB,NEB,LD,GF,NEB"
,-100,-100,,,4089.4087,"True,True,True,True,True","LC,NAI,LS,NS,LS"
,-100,-100,,,2665.542,"True,True,True,True,True","GF,WS,AFRM,GF,NEB"
,-100,-100,,,1507.4434,"True,True,True,True,True","GF,AFRM,LS,LC,LC"
,-100,-100,,,7017.604,"True,True,True,True,True","LS,NAI,GF,AFRM,WS"
,-100,-100,,,16248.956,"True,True,True,True,True","LC,WS,NEB,NEB,LD"
,-100,-100,,,5201.884,"True,False,False,True,True","NEB,AFRM,RA,LS,LC"
,-100,-100,,,1431.5631,"False,True,True,True,True","AFRM,LD,LC,NAI,WS"
,-100,-100,,,1230.4086,"True,True,True,True,False","NAI,LA,NEB,GF,AFRM"
,-100,-100,,,7249.19,"True,True,False,True,False","LA,NEB,AFRM,GF,AFRM"
,-100,-100,,,1869140.6,"False,True,True,True,True","AFRM,LC,NAI,GF,LD"
,-100,-100,,,3157512.0,"True,True,True,True,False","LD,WS,NEB,GF,WS"
,-100,-100,,,1675490.1,"True,True,False,False,True","NAI,GF,RA,AFRM,LS"
,-100,-100,,,1483128.8,"True,True,True,True,True","WS,LD,GF,NEB,NAI"
