mstorch_pt_ms,mstorch_pt_tf,mstorch_ms_tf,mstorch_lasttwo_dist,ms_distance,torch_distance,if_success
8.590639e-05,-100,-100,0.011996369,0.0029200474,0.025795916,True
9.910762e-05,-100,-100,0.0142691685,0.00433603,0.004339245,True
7.190209e-05,-100,-100,0.014270846,0.0063503967,0.004618969,True
6.93258e-05,-100,-100,0.010712874,0.0068960115,0.0064162947,True
7.4480784e-05,-100,-100,0.013967796,0.008954952,0.009031034,True
6.638896e-05,-100,-100,0.007385325,0.009084035,0.009083268,True
7.47901e-05,-100,-100,0.008581827,0.013308806,0.013309765,True
6.742781e-05,-100,-100,0.0070400024,0.013350059,0.013142681,True
7.6645396e-05,-100,-100,0.00684037,0.014254454,0.014270598,True
8.109653e-05,-100,-100,0.009242566,0.015012583,0.014385939,True
6.515625e-05,-100,-100,0.0060647256,0.016065508,0.015695948,True
5.870189e-05,-100,-100,0.006165535,0.017463233,0.017301682,True
6.5501474e-05,-100,-100,0.006948841,0.018381752,0.017908227,True
6.444815e-05,-100,-100,0.007796686,0.018475916,0.018474976,True
6.534689e-05,-100,-100,0.0093087675,0.020085748,0.019797487,True
9.859782e-05,-100,-100,0.012105457,0.01995564,0.020035284,True
7.067212e-05,-100,-100,0.008423459,0.0191903,0.019659463,True
7.185949e-05,-100,-100,0.008704616,0.019762252,0.019441722,True
8.038423e-05,-100,-100,0.009466691,0.020203691,0.020205911,True
7.5705124e-05,-100,-100,0.007186752,0.019983048,0.019968942,True
