pt_ms,pt_tf,ms_tf
1.1637354,0.001484412,1.1630126
1.1413968,0.0015564978,1.1405952
1.1172658,0.0008452654,1.1176761
1.099219,0.0008565754,1.0997009
1.1842641,0.00084371865,1.1845287
1.2301136,0.00079069735,1.2299634
1.2545537,0.0027974248,1.2531203
1.1777248,0.0031705857,1.1757958
1.1715276,0.0024925978,1.1700333
1.1859359,0.0012966127,1.1857128
1.2079253,0.002002263,1.2082853
1.1879975,0.002996859,1.1867617
1.1862341,0.0012692899,1.1857083
1.1708453,0.002616303,1.1696248
1.1256227,0.0013631105,1.1247307
1.1095077,0.00097474456,1.1088381
1.1427083,0.0011465013,1.1429939
1.1723496,0.0014106662,1.1729734
1.1753613,0.0016691998,1.1760902
1.1509626,0.0022817075,1.1514522
