mstorch_pt_ms,mstorch_pt_tf,mstorch_ms_tf,mstorch_lasttwo_dist,ms_distance,torch_distance,if_success
0.33622855,-100,-100,0.09906734,0.11828178,1.2980866,True
0.3182315,-100,-100,0.09454396,0.21086176,1.2890079,True
0.3269015,-100,-100,0.09551257,0.22488882,1.2965873,True
0.32702643,-100,-100,0.09553785,0.22527966,1.2980891,True
0.32702643,-100,-100,0.09553785,0.22527683,1.2980866,True
0.32702643,-100,-100,0.09553785,0.22527683,1.2980866,True
0.32702643,-100,-100,0.09553785,0.22527683,1.2980866,True
0.32702643,-100,-100,0.09553785,0.22527683,1.2980866,True
0.32702643,-100,-100,0.09553785,0.22527683,1.2980866,True
0.32702643,-100,-100,0.09553785,0.22527683,1.2980866,True
0.32702643,-100,-100,0.09553785,0.22527683,1.2980866,True
0.32702643,-100,-100,0.09553785,0.22527683,1.2980866,True
0.32702643,-100,-100,0.09553785,0.22527683,1.2980866,True
0.32702643,-100,-100,0.09553785,0.22527683,1.2980866,True
0.32702643,-100,-100,0.09553785,0.22527683,1.2980866,True
0.32702643,-100,-100,0.09553785,0.22527683,1.2980866,True
0.32702643,-100,-100,0.09553785,0.22527683,1.2980866,True
0.32702643,-100,-100,0.09553785,0.22527683,1.2980866,True
0.32702643,-100,-100,0.09553785,0.22527683,1.2980866,True
0.32702643,-100,-100,0.09553785,0.22527683,1.2980866,True
