pt_ms,pt_tf,ms_tf
2.689032e-07,1.7711771e-07,3.6621964e-07
4.7836074e-06,1.790498e-05,1.3310564e-05
1.6092838e-06,1.0154838e-05,9.193658e-06
1.6092838e-06,1.0154838e-05,9.193658e-06
1.6092838e-06,9.421476e-06,8.582189e-06
1.6092838e-06,1.0154838e-05,9.193658e-06
1.6092838e-06,8.677344e-06,8.045559e-06
1.6092838e-06,8.677344e-06,8.045559e-06
1.6092838e-06,8.677344e-06,8.045559e-06
1.6092838e-06,1.0154838e-05,9.193658e-06
1.6092838e-06,9.421476e-06,8.582189e-06
1.6092838e-06,8.677344e-06,8.045559e-06
1.6092838e-06,8.677344e-06,8.045559e-06
1.6092838e-06,8.677344e-06,8.045559e-06
1.6092838e-06,8.677344e-06,8.045559e-06
1.6092838e-06,8.677344e-06,8.045559e-06
1.6092838e-06,8.677344e-06,8.045559e-06
1.6092838e-06,1.0154838e-05,9.193658e-06
1.6092838e-06,8.677344e-06,8.045559e-06
1.6092838e-06,1.0154838e-05,9.193658e-06
