pt_ms,pt_tf,ms_tf
0.0002857418,0.00023324785,0.00015256814
0.0001380768,2.7291515e-05,0.00015435531
0.00016424413,0.00021878882,0.00038258813
0.00011981742,3.095257e-05,0.00014894456
5.657884e-05,0.000101903155,0.00012439102
9.026883e-05,1.4549316e-05,9.26217e-05
7.0520946e-05,8.386467e-06,7.604881e-05
3.2969263e-05,4.877621e-06,3.1995365e-05
3.1663567e-05,3.2625976e-06,3.1667914e-05
2.5072646e-05,9.678654e-06,2.1976562e-05
1.5578447e-05,5.5131723e-06,1.6799755e-05
1.4184369e-05,8.487498e-06,1.938921e-05
1.2756143e-05,1.3679843e-05,2.0861211e-05
2.3482773e-05,3.705059e-06,2.2589742e-05
1.4330328e-05,3.589209e-06,1.4100664e-05
1.36311255e-05,2.8351396e-06,1.3621416e-05
1.7885182e-05,2.55169e-06,1.7976268e-05
1.9188135e-05,2.8076422e-06,1.9090658e-05
1.6976493e-05,2.386248e-06,1.773472e-05
1.7765446e-05,2.1021276e-06,1.8390441e-05
