mut_types,mut_layer_name,mut_result
LD,aspp.aspp2.aspp_conv.1,True
LS,"resnet.layer3.19.conv2,resnet.layer3.22.bn2",True
RA,resnet.layer2.0.relu,True
LC,resnet.layer4.1.conv2,True
RA,resnet.layer3.17.relu,True
NAI,resnet.layer3.2.conv1,True
NAI,resnet.layer3.16.conv2,True
WS,resnet.layer1.0.conv3,True
NS,resnet.layer3.5.conv3,True
LD,resnet.layer4.0.downsample.1,True
WS,resnet.layer3.22.conv1,True
GF,resnet.layer3.8.bn2,True
LC,resnet.layer4.0.conv2,True
LC,resnet.layer3.1.bn2,True
LD,resnet.layer3.0.bn1,True
WS,resnet.layer2.3.conv2,True
NS,resnet.layer2.1.conv3,True
NS,resnet.layer2.0.conv3,True
LA,resnet.layer3.17.bn3,True
NS,resnet.layer3.12.conv1,True
GF,resnet.layer3.21.conv1,True
LD,resnet.layer3.17.bn2,True
RA,aspp.aspp4.aspp_conv.2,True
GF,resnet.layer3.19.bn2,True
NEB,resnet.layer1.0.conv2,True
NS,resnet.layer3.3.conv1,True
LS,"resnet.layer4.2.bn3,resnet.layer4.1.relu",True
GF,resnet.layer4.1.bn1,True
NEB,resnet.layer1.0.conv2,True
AFRM,resnet.layer3.7.relu,True
RA,resnet.layer3.19.relu,True
GF,resnet.layer4.0.conv2,True
AFRM,resnet.relu,True
AFRM,resnet.layer2.0.relu,True
RA,resnet.layer1.0.relu,True
AFRM,resnet.layer3.19.relu,True
NS,resnet.layer1.0.conv2,True
NEB,resnet.layer1.0.conv2,True
LD,resnet.layer1.0.bn1,True
LC,resnet.layer3.22.bn3,True
NAI,resnet.layer2.3.conv2,True
RA,resnet.layer3.10.relu,True
GF,aspp.aspp3,True
NAI,resnet.layer3.9.conv3,True
LD,resnet.layer3.10.conv2,True
GF,resnet.layer3.20.bn3,True
LD,resnet.layer2.2.bn3,True
NAI,resnet.layer2.0.conv1,True
NEB,resnet.layer1.0.conv2,True
NEB,resnet.layer1.0.conv2,True
LD,resnet.layer3.3.bn2,True
NAI,resnet.layer3.3.conv1,True
LA,aspp.aspp3.aspp_conv.2,True
GF,resnet.layer3.22.bn2,True
LS,"resnet.layer3.0.bn3,resnet.layer3.11.relu",True
NEB,resnet.layer1.0.conv2,True
LC,resnet.layer3.17.bn1,True
LS,"resnet.layer1.1.bn3,resnet.layer1.2.relu",True
LD,resnet.layer3.1.bn1,True
NS,resnet.layer3.8.conv3,True
NS,resnet.layer3.15.conv3,True
LS,"aspp.bn1,resnet.layer3.2.conv2",True
RA,resnet.layer4.0.relu,True
LD,resnet.layer2.0.bn1,True
LC,resnet.layer2.2.bn2,True
GF,aspp.aspp4.aspp_conv.2,True
AFRM,resnet.layer2.2.relu,True
NEB,resnet.layer1.0.conv2,True
LC,resnet.layer3.4.bn1,True
NEB,resnet.layer1.0.conv2,True
LC,resnet.layer3.22.bn2,True
LA,no,False
LS,"resnet.layer2.3.relu,resnet.layer2.1.bn3",True
AFRM,resnet.layer2.1.relu,True
RA,resnet.layer3.3.relu,True
NAI,resnet.layer2.3.conv2,True
LD,resnet.layer2.1.bn2,True
LC,resnet.layer2.0.relu,True
RA,resnet.layer1.1.relu,True
RA,resnet.layer3.9.relu,True
AFRM,resnet.layer3.13.relu,True
LA,resnet.layer3.6.relu,True
GF,resnet.layer4.0.conv1,True
LC,resnet.layer3.9.bn2,True
NEB,resnet.layer1.0.conv2,True
RA,resnet.layer3.20.relu,True
LD,resnet.layer3.19.conv2,True
NS,resnet.layer3.1.conv2,True
NS,resnet.layer2.0.conv3,True
NEB,resnet.layer1.0.conv2,True
LC,resnet.layer3.1.bn3,True
NS,resnet.layer1.2.conv2,True
LD,resnet.layer2.0.bn2,True
LS,"resnet.layer3.5.bn3,resnet.layer3.22.bn3",True
NAI,resnet.layer3.2.conv3,True
NAI,resnet.layer3.21.conv1,True
NS,aspp.aspp_pooling.conv.0,True
AFRM,aspp.relu,True
RA,resnet.layer3.18.relu,True
NEB,resnet.layer1.0.conv2,True
