mstorch_pt_ms,mstorch_pt_tf,mstorch_ms_tf,mstorch_lasttwo_dist,ms_distance,torch_distance,if_success
0.28270838,-100,-100,0.095931605,0.0,1.4788343,True
0.06458491,-100,-100,0.02448272,0.59250116,1.4321519,True
0.20130701,-100,-100,0.07251142,0.843804,1.8819364,True
0.21773551,-100,-100,0.07662251,0.6682682,1.7111301,True
0.17335656,-100,-100,0.05957989,0.39248314,1.389821,True
0.039719366,-100,-100,0.015028701,0.8338424,1.4194958,True
0.23568453,-100,-100,0.07768895,0.75626063,1.4373629,True
0.23095377,-100,-100,0.0833276,0.7967821,1.826884,True
0.2389966,-100,-100,0.08283251,0.72567594,1.7784487,True
0.063475065,-100,-100,0.022640351,0.6707581,1.4445096,True
0.074026495,-100,-100,0.025157848,0.6707581,1.4154572,True
0.082191154,-100,-100,0.027414754,0.5920965,1.3873451,True
0.24363881,-100,-100,0.08152947,0.65840554,1.3888104,True
0.33530125,-100,-100,0.113362715,0.766944,1.8970369,True
0.31786856,-100,-100,0.11040308,0.89202833,1.6973122,True
0.22446129,-100,-100,0.07429951,0.57610357,1.6695288,True
0.033925563,-100,-100,0.013590356,0.62481356,1.4663265,True
0.05044232,-100,-100,0.0189779,0.8294889,1.4575803,True
0.05044232,-100,-100,0.0189779,0.75626063,1.4249957,True
0.05044232,-100,-100,0.0189779,0.75626063,1.4249957,True
