pt_ms,pt_tf,ms_tf
1.742151e-05,1.1491424e-05,1.7374929e-05
5.1993644e-05,5.2037656e-05,6.970731e-06
5.469511e-05,5.4581255e-05,7.3386295e-06
9.50795e-06,6.2534164e-06,6.540552e-06
1.3076017e-05,9.389353e-06,9.243777e-06
5.1366587e-05,5.1386727e-05,6.478628e-06
5.140188e-05,5.148882e-05,6.5376776e-06
0.00042383224,0.00031066602,0.00027544625
0.000445976,0.0001679519,0.00041450767
5.044397e-05,5.059663e-05,8.268206e-06
5.4502536e-05,5.450089e-05,7.202935e-06
5.4502536e-05,5.466946e-05,7.308468e-06
5.272804e-05,5.2803356e-05,6.353842e-06
5.246626e-05,5.246572e-05,6.562402e-06
4.9320388e-05,4.9185954e-05,6.6764683e-06
1.2610804e-05,1.0458178e-05,9.654696e-06
1.858988e-05,2.4633764e-05,9.9795425e-06
0.00020563394,0.00020327467,0.000147796
0.00018829337,0.00012772006,0.00015186727
9.298857e-06,5.9240315e-06,6.6642933e-06
