pt_ms,pt_tf,ms_tf
8.6983016e-07,3.863802e-07,7.421806e-07
0.000108017535,0.00010041285,8.3133724e-05
9.353796e-05,8.151962e-05,8.281016e-05
0.00032664425,0.00019099275,0.00036432932
0.00077088206,0.0004869824,0.00076162425
0.00063135516,0.0005240355,0.00047360282
0.0014400576,0.0010736876,0.0011161919
0.00085735274,0.0010635565,0.0008809559
0.0026258049,0.0022611194,0.0019406468
0.0019267455,0.001083404,0.001135725
0.0013969576,0.00086207077,0.00085503096
0.00036460557,0.0002962336,0.00024542643
0.0004537256,0.00049794145,0.00037989192
0.0010907071,0.0007120335,0.0010563092
0.0010969203,0.0010396147,0.0009531134
0.0012779182,0.0011151925,0.0008006471
0.000698597,0.0005198683,0.0005060174
0.00087549543,0.0006334979,0.00074342726
0.0010881418,0.0007993397,0.0007849097
0.0010256196,0.0007736069,0.0009301598
