mstorch_pt_ms,mstorch_pt_tf,mstorch_ms_tf,mstorch_lasttwo_dist,ms_distance,torch_distance,if_success
0.9974398,-100,-100,0.048201725,5.6481233,0.8743469,True
0.9736544,-100,-100,0.04307786,7.5646806,3.9215667,True
0.18370785,-100,-100,0.009129729,7.285333,3.5776184,True
0.18020868,-100,-100,0.009350149,6.6794586,0.39460796,True
0.16216362,-100,-100,0.008160294,6.6807795,0.39876795,True
0.21714611,-100,-100,0.010495061,6.682814,0.3702913,True
0.30613822,-100,-100,0.017845485,6.717237,0.4562417,True
0.30613822,-100,-100,0.017845485,6.6357307,0.83865577,True
0.25093773,-100,-100,0.015845919,6.6357307,0.83865577,True
0.22582361,-100,-100,0.015108151,6.668611,0.8041628,True
0.22582361,-100,-100,0.015108151,6.6958365,0.6770993,True
0.22582361,-100,-100,0.015108151,6.6958365,0.6770993,True
0.18686871,-100,-100,0.015843563,6.746067,0.6770993,True
0.22165379,-100,-100,0.016412405,6.738632,0.7789578,True
0.12829648,-100,-100,0.013131304,6.7428503,0.7466503,True
0.10570686,-100,-100,0.012148196,6.5509367,0.66148984,True
0.14599755,-100,-100,0.012255359,6.5509367,0.8150894,True
0.14599755,-100,-100,0.012255359,6.6161637,0.7519544,True
0.14599755,-100,-100,0.012255359,6.6161637,0.7519544,True
0.10346614,-100,-100,0.009804884,6.6161637,0.7519544,True
