mstorch_pt_ms,mstorch_pt_tf,mstorch_ms_tf,mstorch_lasttwo_dist,ms_distance,torch_distance,if_success
0.001420238,0.00013881622,0.0015590544,0.0008727261,0.0,0.1252931,True
0.0012061088,0.00013680116,0.0013429072,0.0008393279,0.046527967,0.046588685,True
0.001641653,0.00043089135,0.0012107623,0.0010929514,0.057911057,0.05796077,True
0.052316744,5.8907906e-05,0.052373543,0.04810343,0.14858586,0.12968563,True
0.055646386,5.4996854e-05,0.055594906,0.048779838,0.15072094,0.127852,True
0.059961855,0.00013385138,0.059828028,0.05059164,0.15682983,0.1422764,True
0.056136113,0.00043749734,0.055698566,0.050692607,0.093347326,0.14548087,True
0.060603425,9.450381e-05,0.060697444,0.05155564,0.09827443,0.095337,True
0.06277515,0.00070398167,0.06347921,0.0518214,0.098968185,0.090926304,True
0.062014632,0.00026044645,0.062275082,0.051009387,0.10625956,0.09746788,True
0.071612105,0.00013701485,0.07174912,0.052564632,0.10180849,0.09029195,True
0.07460907,7.548719e-05,0.074680276,0.053650994,0.111551985,0.09178108,True
0.07908252,0.00015496297,0.07923752,0.053150117,0.11486175,0.093350396,True
0.082382545,0.0004860438,0.08286855,0.053753104,0.1421454,0.107992664,True
0.07711733,7.5029115e-05,0.07718879,0.052126814,0.14741096,0.119075894,True
0.078816354,0.00015339963,0.078969575,0.052203346,0.1653389,0.1352385,True
0.07692175,0.0002498589,0.077171564,0.051291447,0.16204174,0.134321,True
0.076383375,0.00044079786,0.07682419,0.05071319,0.13289018,0.11830938,True
0.04772951,5.5161156e-05,0.04771804,0.045204315,0.13801298,0.122380055,True
0.04356787,0.00044686874,0.043135036,0.053408556,0.15012257,0.12731393,True
