pt_ms,pt_tf,ms_tf
0.21207474,-100,-100
0.116560124,-100,-100
0.12261478,-100,-100
0.11550654,-100,-100
0.11516181,-100,-100
0.11388014,-100,-100
0.16222462,-100,-100
0.14570181,-100,-100
0.14706111,-100,-100
0.14962555,-100,-100
0.12570809,-100,-100
0.12597592,-100,-100
0.12561539,-100,-100
0.13120726,-100,-100
0.13188232,-100,-100
0.12860306,-100,-100
0.13403511,-100,-100
0.13544793,-100,-100
0.15460972,-100,-100
0.12987086,-100,-100
