pt_ms,pt_tf,ms_tf
1.6324331e-05,9.29146e-06,1.951637e-05
3.0588908e-05,1.3852509e-05,3.4400662e-05
3.932954e-05,1.4026684e-05,3.6981608e-05
5.2939267e-06,3.1920665e-06,6.2859895e-06
1.3973733e-05,6.5829445e-06,1.2565608e-05
1.4628521e-05,8.937134e-06,1.6037733e-05
1.9767718e-05,1.1231838e-05,2.5203495e-05
4.8918377e-05,2.605614e-05,4.9446455e-05
4.6723355e-05,2.3809875e-05,4.3157273e-05
4.6443925e-05,2.612717e-05,4.5785924e-05
3.802542e-05,1.660798e-05,4.0693238e-05
3.7519163e-05,1.5920972e-05,3.9067432e-05
5.3419488e-05,2.2492519e-05,5.6234327e-05
5.494886e-05,1.9792637e-05,5.095135e-05
0.00022063365,8.2852144e-05,0.00019548381
0.0022165258,0.00044458383,0.0018146345
0.003733039,0.00067065563,0.0031173
0.0010076009,7.6772034e-05,0.0010245419
0.00096956635,0.00033149956,0.0012951775
0.00013676992,7.282982e-05,0.00017589195
