pt_ms,pt_tf,ms_tf
2.2004717e-07,8.389954e-08,2.3362603e-07
2.51484e-07,8.27274e-08,2.6423524e-07
2.5212756e-07,8.184176e-08,2.6583683e-07
2.5266922e-07,8.125265e-08,2.66337e-07
2.6968854e-07,8.187431e-08,2.7031362e-07
2.836566e-07,7.925433e-08,2.8197684e-07
2.831003e-07,1.0685209e-07,2.9540587e-07
2.6438678e-07,1.0022227e-07,2.804698e-07
2.8669746e-07,1.12061954e-07,3.0530052e-07
2.805657e-07,1.0908172e-07,3.0562703e-07
2.2151845e-07,1.2383077e-07,1.838232e-07
2.2128722e-07,9.256638e-08,2.1513858e-07
1.9129044e-07,7.575132e-08,1.775205e-07
4.5770253e-07,8.8337806e-08,4.3056198e-07
4.602966e-07,1.0866244e-07,4.0995667e-07
2.3578563e-07,9.346124e-08,2.4527773e-07
3.5042083e-07,1.4491705e-07,4.0443908e-07
3.1980593e-07,1.6293279e-07,4.0078226e-07
4.2068055e-07,3.5202837e-07,3.033603e-07
2.9626605e-07,1.4786576e-07,3.0234523e-07
