mstorch_pt_ms,mstorch_pt_tf,mstorch_ms_tf,mstorch_lasttwo_dist,ms_distance,torch_distance,if_success
2.906326e-05,-100,-100,3.677403e-05,0.032375343,0.10593934,True
4.2038628e-05,-100,-100,5.9180646e-05,0.089226134,0.06406241,True
2.3512714e-05,-100,-100,2.765546e-05,0.13231267,0.09642974,True
1.8383993e-05,-100,-100,2.571321e-05,0.10083822,0.10060842,True
1.7527545e-05,-100,-100,2.6804768e-05,0.096021205,0.099035904,True
2.067535e-05,-100,-100,2.1028349e-05,0.08607055,0.08526913,True
1.6483235e-05,-100,-100,1.4220196e-05,0.084035076,0.08526947,True
1.6018686e-05,-100,-100,1.4273256e-05,0.08875018,0.08845372,True
1.4545818e-05,-100,-100,1.3507845e-05,0.08835983,0.087748215,True
1.4196381e-05,-100,-100,1.3325986e-05,0.089499846,0.0895886,True
1.6385955e-05,-100,-100,1.5399073e-05,0.09181886,0.08985458,True
1.5893555e-05,-100,-100,1.7046998e-05,0.09553764,0.09512365,True
1.5012833e-05,-100,-100,1.6162136e-05,0.09603959,0.09723214,True
1.6569777e-05,-100,-100,1.228467e-05,0.09456901,0.09606497,True
1.3433047e-05,-100,-100,1.1377834e-05,0.09828737,0.100367524,True
1.4244834e-05,-100,-100,8.226692e-06,0.0947737,0.09458154,True
1.808205e-05,-100,-100,1.0896189e-05,0.09859274,0.098416984,True
1.8621684e-05,-100,-100,8.772077e-06,0.10183583,0.10202615,True
1.5408783e-05,-100,-100,6.517742e-06,0.105055116,0.10214088,True
1.6037427e-05,-100,-100,7.387742e-06,0.10434642,0.1046036,True
