mstorch_pt_ms,mstorch_pt_tf,mstorch_ms_tf,mstorch_lasttwo_dist,ms_distance,torch_distance,if_success
0.2976972,-100,-100,0.10164475,0.17648596,3.0124907,True
0.30294034,-100,-100,0.101332106,0.7459918,1.2311163,True
0.37698072,-100,-100,0.12507594,0.94134367,1.3406619,True
0.35574067,-100,-100,0.10794683,1.0863032,1.3957541,True
0.3125525,-100,-100,0.100291505,1.4463291,1.6035545,True
0.2871793,-100,-100,0.075949445,1.75982,1.8658228,True
0.33991596,-100,-100,0.09347591,1.7405405,1.917299,True
0.28000274,-100,-100,0.09618718,1.7476715,1.9126017,True
0.22787417,-100,-100,0.07783199,1.7906976,1.9109375,True
0.28118512,-100,-100,0.086541675,1.754652,1.9174135,True
0.2050006,-100,-100,0.068061404,1.8485544,1.9930727,True
0.24684191,-100,-100,0.07562492,1.638736,1.831853,True
0.13833576,-100,-100,0.080705725,1.5865958,1.7707939,True
0.111823335,-100,-100,0.066831015,1.5609281,1.7526411,True
0.23882641,-100,-100,0.106290326,1.7097583,1.8493881,True
0.14788449,-100,-100,0.08949124,1.6845673,1.9097869,True
0.58326876,-100,-100,0.27629903,1.7111349,1.9124715,True
0.46056274,-100,-100,0.1853728,3.9513316,4.26011,True
0.47006893,-100,-100,0.21682419,3.7243323,4.2253876,True
0.39663434,-100,-100,0.19290645,2.8245783,2.9406385,True
