,layer_name,0,1,2,3,4,5,6,7,8,9
106,feature_map.backbone.layer4.4.conv1.1,0.0042307973,0.00028532743,0.01700598,0.005084336,0.070849,0.073981404,0.07457006,0.070809305,0.076872826,0.0731743
107,feature_map.backbone.layer4.4.conv1.2,0.13158414,0.12991944,0.13812438,0.13081607,0.11714636,0.117880926,0.36464337,0.36344346,0.369181,0.36533645
108,feature_map.backbone.layer4.4.conv2.0,0.13221705,0.13060996,0.13444617,0.13156226,0.12439634,0.117584184,0.16691901,0.1654103,0.17037031,0.1680169
109,feature_map.backbone.layer4.4.conv2.1,0.19819951,0.19543079,0.20075478,0.19205399,0.18468985,0.1716317,0.5063462,0.50334513,0.52119756,0.50160277
110,feature_map.backbone.layer4.4.conv2.2,0.10250998,0.09994709,0.10572781,0.10255945,0.09639889,0.095698334,0.25198674,0.25429875,0.2809335,0.2733528
111,feature_map.backbone.layer4.5.conv1.0,0.068376005,0.08970654,0.076678336,0.07295346,0.12908775,0.02044046,0.21206129,0.14246583,0.12345177,0.11550701
112,feature_map.backbone.layer4.5.conv1.1,0.060728848,0.048763514,0.06215781,0.06392902,0.1261422,0.118790984,0.0941658,0.07791227,0.12316996,0.08503872
113,feature_map.backbone.layer4.5.conv1.2,0.036197156,0.03899753,0.055069983,0.06767532,0.093066245,0.06227076,0.02829206,0.021298528,0.025809884,0.004603058
114,feature_map.backbone.layer4.5.conv2.0,0.0095139295,0.012187496,0.031449407,0.0348576,0.05040975,0.04175289,0.04318942,0.045083642,0.051172763,0.026173308
115,feature_map.backbone.layer4.5.conv2.1,0.027124047,0.03536746,0.058108717,0.0722734,0.09859392,0.081851065,0.07644713,0.08546594,0.095303565,0.058919698
116,feature_map.backbone.layer4.5.conv2.2,0.11900436,0.11428808,0.113548875,0.107593626,0.10371989,0.106346756,0.108376056,0.10682711,0.105009705,0.11281302
117,feature_map.backbone.layer4.6.conv1.0,0.15980405,0.16071045,0.17127794,0.17438436,0.21632177,0.032329917,0.1850056,0.12360728,0.11083561,0.0738281
118,feature_map.backbone.layer4.6.conv1.1,0.07646692,0.06888604,0.07513034,0.072455585,0.13206899,0.08623046,0.08307284,0.06887293,0.04657322,0.056225896
119,feature_map.backbone.layer4.6.conv1.2,0.048866063,0.04531309,0.055809975,0.063106954,0.086173326,0.060566843,0.049828053,0.046025783,0.05908522,0.08159387
120,feature_map.backbone.layer4.6.conv2.0,0.022129089,0.025253072,0.024913996,0.02475141,0.0002529621,0.013792634,0.0028508902,0.0006030202,0.022607952,0.034144133
121,feature_map.backbone.layer4.6.conv2.1,0.015586942,0.014498293,0.01981479,0.014852464,0.029464066,0.0045548677,0.035633326,0.037363738,0.08890921,0.09579417
122,feature_map.backbone.layer4.6.conv2.2,0.0072188973,0.0043263286,0.0048910826,0.00018814206,0.021663055,0.01557371,0.039532155,0.040162727,0.06846444,0.067430764
123,feature_map.backbone.layer4.7.conv1.0,0.1923253,0.17019731,0.17948931,0.16831326,0.22054982,0.045886934,0.17572296,0.09963286,0.11010873,0.055956483
124,feature_map.backbone.layer4.7.conv1.1,0.13834178,0.1515165,0.526813,0.5244626,0.55455196,0.58642536,0.6232811,0.61391956,0.63934964,0.5951633
125,feature_map.backbone.layer4.7.conv1.2,0.0628427,0.070530385,0.26874724,0.2660295,0.2811434,0.2799534,0.93520653,0.9266183,0.95014715,0.90891695
126,feature_map.backbone.layer4.7.conv2.0,0.024438262,0.011051714,0.15956706,0.15879256,0.16194409,0.1645408,0.39518183,0.39481527,0.3930602,0.38325778
127,feature_map.backbone.layer4.7.conv2.1,0.026881486,0.12505221,0.5295723,0.52235955,0.5356045,0.557713,1.1180224,1.1080837,1.1099969,1.0934545
128,feature_map.backbone.layer4.7.conv2.2,0.015873924,0.056912303,0.2778974,0.2768957,0.2772151,0.30340716,0.42986143,0.43453735,0.43272573,0.43607005
129,feature_map.backbone.conv5.0,0.22252202,0.16501898,0.03859371,0.010861874,0.080530584,0.08749366,0.12838411,0.07738316,0.08756721,0.048529983
130,feature_map.backbone.conv5.1,0.1963386,0.18081301,0.14538485,0.13599229,0.20808774,0.1680476,0.21346289,0.21395981,0.21535826,0.20604861
131,feature_map.backbone.conv5.2,0.10481873,0.096958846,0.080070496,0.070129246,0.10528451,0.09297085,0.12230638,0.12064785,0.12352994,0.122466326
132,feature_map.backbone.layer5.0.conv1.0,0.0023949742,0.004870981,0.014373809,0.017530754,0.0009901226,0.010151714,0.031271726,0.026706278,0.03316322,0.0313496
133,feature_map.backbone.layer5.0.conv1.1,0.028164923,0.02344507,0.0035642982,0.007489264,0.03368938,0.044941247,0.086581945,0.07696754,0.08537865,0.08362788
134,feature_map.backbone.layer5.0.conv1.2,0.013076991,0.005186826,0.0011098981,0.0037157834,0.01192987,0.018512756,0.04218775,0.031034082,0.035387844,0.032535046
135,feature_map.backbone.layer5.0.conv2.0,0.020772442,0.02903767,0.024102062,0.024185821,0.020157084,0.0037471205,0.013606161,0.004203543,0.008296639,0.0010318905
136,feature_map.backbone.layer5.0.conv2.1,0.018272132,0.027356774,0.023317367,0.021308899,0.011064649,0.015180558,0.043959916,0.031149596,0.030957758,0.022794425
137,feature_map.backbone.layer5.0.conv2.2,0.007955715,0.017683148,0.01704058,0.018151537,0.010251999,0.0043893456,0.017767608,0.005859256,0.009331137,0.0052493513
138,feature_map.backbone.layer5.1.conv1.0,0.027468681,0.035788536,0.046511322,0.04859829,0.03492281,0.025649816,0.018538058,0.01116246,0.010016918,0.01531902
139,feature_map.backbone.layer5.1.conv1.1,0.08658913,0.06699553,0.044656545,0.03641212,0.065852165,0.081202954,0.07053313,0.05753264,0.06924322,0.052452922
140,feature_map.backbone.layer5.1.conv1.2,0.0460999,0.03975676,0.04571718,0.03887424,0.048525736,0.065234676,0.053860277,0.048012376,0.058713913,0.052359432
141,feature_map.backbone.layer5.1.conv2.0,0.0010299981,0.003194034,0.0013726056,0.0051214397,0.00089260936,0.005806029,0.009782746,0.0060734004,0.015371755,0.0057356954
142,feature_map.backbone.layer5.1.conv2.1,0.2942094,0.29426143,0.2950576,0.29837945,0.29151955,0.29286802,0.29351804,0.29164094,0.28651583,0.29148334
143,feature_map.backbone.layer5.1.conv2.2,0.17016357,0.16960111,0.16597101,0.1603595,0.1676423,0.1604339,0.17329478,0.17644954,0.1847544,0.17934988
144,feature_map.backbone.layer5.2.conv1.0,0.036718428,0.050461084,0.04955277,0.0521093,0.039199173,0.04471746,0.008357048,0.0010112822,0.02025479,0.018617034
145,feature_map.backbone.layer5.2.conv1.1,0.12167776,0.10739505,0.112095594,0.118988216,0.16452718,0.14088696,0.12873745,0.1344232,0.13667113,0.15040404
146,feature_map.backbone.layer5.2.conv1.2,0.06254226,0.04990515,0.04809645,0.04592502,0.0723224,0.053086758,0.049886048,0.054136723,0.04652813,0.06585094
147,feature_map.backbone.layer5.2.conv2.0,0.01622501,0.008993864,0.00445129,0.0026878715,0.011612415,0.009852946,0.012976378,0.012917176,0.010897592,0.019668162
