mstorch_pt_ms,mstorch_pt_tf,mstorch_ms_tf,mstorch_lasttwo_dist,ms_distance,torch_distance,if_success
0.00055434846,-100,-100,0.0048398385,0.041170083,0.23553729,True
0.00018241306,-100,-100,0.003302925,0.07993302,0.076744445,True
0.0006171938,-100,-100,0.0035776326,0.15654963,0.15564375,True
0.0005221298,-100,-100,0.003169338,0.1553935,0.1562058,True
0.00013538747,-100,-100,0.0038694975,0.169956,0.16806452,True
0.00011965094,-100,-100,0.0027976036,0.17107335,0.1682274,True
0.000110660614,-100,-100,0.0030148514,0.19216534,0.17413391,True
8.735355e-05,-100,-100,0.0023636778,0.19586052,0.19111302,True
9.5658725e-05,-100,-100,0.0024449592,0.1898179,0.18212472,True
0.00010896806,-100,-100,0.0030828365,0.19900206,0.1983299,True
0.00012303985,-100,-100,0.003068688,0.21701846,0.19992717,True
0.00021997358,-100,-100,0.0033457319,0.196964,0.20303519,True
0.00019721237,-100,-100,0.0029940763,0.19650361,0.19601509,True
0.00017825322,-100,-100,0.0025949914,0.19588062,0.19709273,True
0.00016976218,-100,-100,0.0025914875,0.19797185,0.19977951,True
0.00015500687,-100,-100,0.0026232337,0.22518995,0.22533742,True
0.00022382828,-100,-100,0.0027583402,0.23687847,0.22674072,True
0.00021458785,-100,-100,0.0026648717,0.24222569,0.2340054,True
0.00023812357,-100,-100,0.002805535,0.22626963,0.22780426,True
0.00026576032,-100,-100,0.002967925,0.22891171,0.23162198,True
