pt_ms,pt_tf,ms_tf
0.00019797176,-100,-100
0.00012104081,-100,-100
0.00024127886,-100,-100
0.00030202794,-100,-100
0.0006511258,-100,-100
0.00030407254,-100,-100
0.025837274,-100,-100
0.023545077,-100,-100
0.10524465,-100,-100
0.66921127,-100,-100
0.42093197,-100,-100
0.37883756,-100,-100
0.329409,-100,-100
0.027786154,-100,-100
0.028621351,-100,-100
0.025895936,-100,-100
0.02329504,-100,-100
0.017995398,-100,-100
0.018572757,-100,-100
0.024249202,-100,-100
0.0062195607,-100,-100
0.007236973,-100,-100
0.0068804305,-100,-100
0.0067713894,-100,-100
0.006660537,-100,-100
