pt_ms,pt_tf,ms_tf
2.4342055e-06,-100,-100
2.4342055e-06,-100,-100
2.4342055e-06,-100,-100
2.4342055e-06,-100,-100
2.41027e-06,-100,-100
2.135561e-06,-100,-100
2.135561e-06,-100,-100
2.0881776e-06,-100,-100
3.0985052e-06,-100,-100
4.33246e-06,-100,-100
2.610064e-05,-100,-100
2.610064e-05,-100,-100
2.610064e-05,-100,-100
2.610064e-05,-100,-100
2.5969986e-05,-100,-100
0.0,-100,-100
0.0,-100,-100
0.0,-100,-100
0.0,-100,-100
0.0,-100,-100
0.0,-100,-100
0.0,-100,-100
0.0,-100,-100
0.0,-100,-100
0.0,-100,-100
