pt_ms,pt_tf,ms_tf
3.0624557,0.00016241391,3.0622966
127326.51,17.642763,127344.04
1528019000.0,537089.56,1527482200.0
507777300000.0,38085316.0,507807200000.0
51790616000000.0,4392893000.0,51794650000000.0
5178956400000000.0,70096.44,5178956400000000.0
5178939000000000.0,0.19547358,5178939000000000.0
5178914500000000.0,0.0310864,5178914500000000.0
2.2036002e+20,13.395422,2.2036002e+20
2.2036002e+20,10.832762,2.2036002e+20
2.2565068e+23,10.832762,2.2565068e+23
1.166088e+25,11.608646,1.166088e+25
1.166088e+25,0.00049949245,1.166088e+25
1.166088e+25,0.00049949245,1.166088e+25
1.166088e+25,0.00064605265,1.166088e+25
5.6499702e+25,0.0053636115,5.6499702e+25
5.6499702e+25,0.006172736,5.6499702e+25
3.2364604e+28,5.0128183,3.2364604e+28
1.2557467e+31,2055.688,1.2557467e+31
inf,52632.01,inf
