pt_ms,pt_tf,ms_tf
156.13431,0.12020264,156.1542
1982.7745,1.8920654,1983.4324
6.00633,0.02774961,6.025983
380.13614,0.5902832,379.98206
380.13614,0.5754517,379.93927
1398.1492,2.2116883,1398.5713
2696.52,3.1182556,2694.219
2809.9456,1.0976166,2809.4736
1520.769,0.25233155,1520.6797
1522.5782,0.09771271,1522.5765
3546.8545,1.1591247,3546.2046
12638.982,5.327185,12634.36
176919.77,14.249756,176906.84
48143420.0,1273.8718,48142316.0
86359390.0,2504.6187,86360296.0
86359390.0,2504.6187,86360296.0
346765630.0,1757.1062,346767330.0
232427760.0,1377.4313,232427140.0
5508941000000.0,45521410.0,5508950400000.0
5508941000000.0,73740184.0,5508942500000.0
