,layer_name,0,1,2,3,4,5,6,7,8,9
30,up1.relu,0.0,3.743919e-05,4.2873777e-05,0.030923165,0.030923165,0.030923165,0.062844366,0.062844366,0.051084146,0.05338897
31,up2.center_crop,0.0,2.1599655e-05,2.1599655e-05,4.83256e-06,4.83256e-06,4.83256e-06,0.00020229613,0.00020229613,0.00015978431,0.00017640233
32,up2.conv.double_conv.0,0.0,5.829209e-05,2.725466e-05,0.09062767,0.059284966,3.1759112,14.609539,10.023508,8.84108,6.6692524
33,up2.conv.double_conv.1,0.0,2.2215507e-05,7.293711e-07,0.06760818,0.044686593,2.0886977,8.866455,6.2709427,5.5256405,4.194927
34,up2.conv.double_conv.2,0.0,0.00010755216,1.0425516e-05,0.19457361,0.1254709,4.4266176,19.383886,13.729796,12.103027,8.829611
35,up2.conv.double_conv.3,0.0,6.7713554e-05,1.2759061e-05,0.16829212,0.10779706,3.5624409,14.910605,10.414153,9.170014,6.98027
36,up2.up,0.0,1.7874772e-05,9.104944e-06,0.042852808,0.028267318,1.3339491,5.638672,4.071017,3.593173,2.63662
37,up2.relu,0.0,9.647585e-06,4.3878827e-06,0.033472132,0.02221974,0.87594193,5.6387243,4.0710692,3.5932252,2.6366723
38,up3.center_crop,0.0,3.4953518e-06,3.4953518e-06,3.4953518e-06,3.4953518e-06,3.4953518e-06,8.9503854e-05,8.9503854e-05,8.9503854e-05,9.2939896e-05
39,up3.conv.double_conv.0,0.0,2.610762e-05,4.5184424e-05,0.12422352,0.082894474,0.80342907,3.3802147,2.398103,2.1306064,1.4137915
40,up3.conv.double_conv.1,0.00021314416,0.00021856141,0.00021197757,0.00020335881,0.0002303034,0.8035319,3.3803174,2.3982058,2.1307092,1.4138943
41,up3.conv.double_conv.2,0.0007484721,0.00076478394,0.0007539417,0.0012379593,0.00062780885,1.0564607,4.518529,3.2602177,2.8921387,1.9437082
42,up3.conv.double_conv.3,0.00056405517,0.00063209946,0.0006263781,0.0005730262,0.00022087857,0.6668547,2.9259045,3.2604723,2.8923934,1.9439629
43,up3.up,0.0,1.95147e-06,4.097339e-05,0.051732536,0.03434711,0.5454763,2.3027117,1.6087608,1.4219966,1.0270469
44,up3.relu,0.0,5.918817e-06,3.8508442e-05,0.047219988,0.031458862,0.46925867,1.9128101,1.359738,1.2017907,0.8267239
45,up4.center_crop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,up4.conv.double_conv.0,0.00023509587,0.00027591735,0.00027555853,0.00013866805,0.00018786191,0.11070183,0.53654057,0.4308228,0.3835218,0.23365016
47,up4.conv.double_conv.1,0.00017806108,0.00019701602,0.00019716985,9.748284e-05,0.00013338045,0.09023208,0.44005877,0.31742144,0.21255392,0.11778751
48,up4.conv.double_conv.2,0.0003975134,0.00047023591,0.00047273716,0.00037603537,0.0004093788,0.1384499,0.709875,0.5219097,0.3576029,0.19625455
49,up4.conv.double_conv.3,0.00031556335,0.00032203097,0.00032343488,0.00025733974,0.00037776827,0.00037924602,0.5819252,0.42238915,0.28489122,0.12480224
50,up4.up,0.000113862276,0.0001277745,0.00012614808,1.7235565e-05,2.7369024e-05,0.08841058,0.409458,0.33256894,0.29532954,0.19143252
51,up4.relu,6.774816e-05,7.456815e-05,7.332517e-05,3.4129756e-05,2.1681626e-07,0.068490274,0.32149616,0.33263037,0.29539096,0.19149394
52,outc.conv,0.0005570521,0.0005355222,0.00053704536,0.00049602555,0.0005599835,0.00058575295,0.71892965,0.53710943,0.26515773,0.095075935
