mstorch_pt_ms,mstorch_pt_tf,mstorch_ms_tf,mstorch_lasttwo_dist,ms_distance,torch_distance,if_success
2.668148e-07,1.5909364e-07,2.960117e-07,0.00015378423,5.9234622e-05,0.0021620656,True
2.667915e-07,1.7280388e-07,3.575733e-07,0.00015378423,0.00023644204,0.00019896828,True
3.697104e-07,1.8247187e-07,4.4713508e-07,0.00015378423,0.00033340743,0.0003179554,True
3.6398157e-07,1.543354e-07,3.0576342e-07,0.00015378423,0.00044558776,0.00043848396,True
3.6416887e-07,1.5375508e-07,3.0664543e-07,0.00015378423,0.00056080095,0.0005135987,True
3.663834e-07,1.5427848e-07,3.0978103e-07,0.00015378423,0.0006515893,0.0006365991,True
3.632796e-07,1.5641822e-07,3.072239e-07,0.00015378423,0.0007054744,0.00068824645,True
3.6509587e-07,1.5576445e-07,3.0587805e-07,0.00015378423,0.0008164794,0.00077730813,True
3.6629737e-07,1.5370561e-07,3.100041e-07,0.00015378423,0.001018577,0.0009179291,True
3.6812534e-07,1.5345559e-07,3.1106748e-07,0.00015378423,0.0010971461,0.0010820732,True
3.6812477e-07,1.5586896e-07,3.0994744e-07,0.00015378423,0.0012946929,0.0012482189,True
3.6763922e-07,1.5520162e-07,3.1018826e-07,0.00015378423,0.0014202305,0.0014114971,True
4.9199514e-07,2.1034528e-07,4.3781458e-07,0.00015378423,0.0015394012,0.00149554,True
4.918677e-07,2.1030738e-07,4.374974e-07,0.00015378423,0.0016510545,0.0016263579,True
4.8989835e-07,2.0934208e-07,4.3439044e-07,0.00015378423,0.0017791954,0.0017519855,True
4.932886e-07,2.2982749e-07,4.4964494e-07,0.00015378423,0.0019131763,0.0018507794,True
4.926009e-07,2.2925828e-07,4.4875438e-07,0.00015378423,0.0019399154,0.001936391,True
4.9577466e-07,2.2720438e-07,4.517597e-07,0.00015378423,0.0020200757,0.0020091815,True
4.810115e-07,1.7541007e-07,4.6769665e-07,0.00015378423,0.0020733748,0.002070688,True
4.8104727e-07,1.7538476e-07,4.6722477e-07,0.00015378423,0.002115199,0.0020943691,True
