pt_ms,pt_tf,ms_tf
0.35427508,-100,-100
0.34546804,-100,-100
0.3468354,-100,-100
0.34565625,-100,-100
0.34496135,-100,-100
0.33408532,-100,-100
0.33236435,-100,-100
0.33299452,-100,-100
0.32875594,-100,-100
0.3248971,-100,-100
0.3236345,-100,-100
0.3262746,-100,-100
0.32544532,-100,-100
0.3255299,-100,-100
0.32326123,-100,-100
0.3223295,-100,-100
0.32102475,-100,-100
0.32020327,-100,-100
0.31329402,-100,-100
0.31367028,-100,-100
