mut_types,mut_layer_name,mut_result
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
NEB,stage_1.conv1_CPM_L1,True
