pt_ms,pt_tf,ms_tf
3.9284504e-07,1.15323296e-07,4.3088e-07
4.7252546e-05,3.9518986e-06,5.1138388e-05
4.8737187e-05,6.203753e-06,5.4869917e-05
5.4291973e-05,5.21557e-06,4.914548e-05
1.6054119e-06,6.38609e-06,7.2090347e-06
3.099461e-05,2.1126634e-05,5.203621e-05
3.2717955e-07,9.1147804e-08,3.2420292e-07
5.7966787e-05,5.6761783e-06,6.355817e-05
2.2871283e-05,2.6135049e-06,2.5409892e-05
1.2330693e-05,3.2967723e-06,1.5548532e-05
2.67233e-07,8.870503e-08,2.6018586e-07
3.8724738e-07,1.3195168e-07,4.3562912e-07
1.2459152e-05,6.040138e-07,1.1978277e-05
3.623927e-06,2.0216703e-06,3.70578e-06
2.5270552e-07,1.04280424e-07,2.3506199e-07
2.4890804e-07,1.7802198e-07,2.809119e-07
2.8191582e-07,1.2157699e-07,2.5636402e-07
4.5972777e-07,1.3086698e-07,4.5256448e-07
5.829235e-07,1.2617308e-07,5.4266104e-07
5.320023e-06,1.0732421e-06,6.1891224e-06
