mstorch_pt_ms,mstorch_pt_tf,mstorch_ms_tf,mstorch_lasttwo_dist,ms_distance,torch_distance,if_success
0.82923996,-100,-100,0.034226958,0.0,2.4025976e+16,True
183.55391,-100,-100,8.885436,530.5204,516.65466,False
183.55391,-100,-100,8.885436,530.5204,516.65466,False
183.55391,-100,-100,8.885436,530.5204,516.65466,False
748222.25,-100,-100,36228.71,2190007.5,516.65466,False
748222.25,-100,-100,36228.71,2190007.5,2115926.8,False
748222.25,-100,-100,36228.71,2190007.5,2115926.8,False
748222.25,-100,-100,36228.71,2190007.5,2115926.8,False
748222.25,-100,-100,36228.71,2190007.5,2115926.8,False
3064718300.0,-100,-100,148392800.0,8970271000.0,2115926.8,False
2077123700000.0,-100,-100,607796500000.0,6069817400000.0,8666835000.0,False
2077123700000.0,-100,-100,607796500000.0,6069817400000.0,5865717000000.0,False
2077123700000.0,-100,-100,607796500000.0,6069817400000.0,5865717000000.0,False
2077123700000.0,-100,-100,607796500000.0,6069817400000.0,5865717000000.0,False
2077123700000.0,-100,-100,607796500000.0,6069817400000.0,5865717000000.0,False
8507898600000000.0,-100,-100,2489534600000000.0,2.4861968e+16,5865717000000.0,False
8507898600000000.0,-100,-100,2489534600000000.0,2.4861968e+16,2.4025976e+16,False
8507898600000000.0,-100,-100,2489534600000000.0,2.4861968e+16,2.4025976e+16,False
8507898600000000.0,-100,-100,2489534600000000.0,2.4861968e+16,2.4025976e+16,False
8507898600000000.0,-100,-100,2489534600000000.0,2.4861968e+16,2.4025976e+16,False
