mut_types,mut_layer_name,mut_result
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
NEB,up3.conv.double_conv.0,True
