mut_types,mut_layer_name,mut_result
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
NEB,network.layer1.0.conv1,True
