pt_ms,pt_tf,ms_tf
0.00035980565,4.2970307e-05,0.00040274518
5.348685e-05,2.6571567e-07,5.3452124e-05
5.348685e-05,2.6571567e-07,5.3452124e-05
8.314107e-05,6.7055225e-08,8.308889e-05
8.314107e-05,6.7055225e-08,8.308889e-05
8.314107e-05,6.7055225e-08,8.308889e-05
8.314107e-05,6.7055225e-08,8.308889e-05
8.314107e-05,6.7055225e-08,8.308889e-05
8.314107e-05,6.7055225e-08,8.308889e-05
8.314107e-05,6.7055225e-08,8.308889e-05
8.314107e-05,6.7055225e-08,8.308889e-05
8.314107e-05,6.7055225e-08,8.308889e-05
8.314107e-05,6.7055225e-08,8.308889e-05
8.314107e-05,6.7055225e-08,8.308889e-05
8.314107e-05,6.7055225e-08,8.308889e-05
8.314107e-05,6.7055225e-08,8.308889e-05
8.314107e-05,6.7055225e-08,8.308889e-05
8.314107e-05,6.7055225e-08,8.308889e-05
8.314107e-05,6.7055225e-08,8.308889e-05
8.314107e-05,6.7055225e-08,8.308889e-05
