mstorch_pt_ms,mstorch_pt_tf,mstorch_ms_tf,mstorch_lasttwo_dist,ms_distance,torch_distance,if_success
7.406728e-05,-100,-100,0.007883962,1.1619173e-09,2.1085718e-08,False
7.4067306e-05,-100,-100,0.007883953,1.1681929e-09,2.1936076e-08,False
7.406731e-05,-100,-100,0.007883955,1.1715656e-09,2.0439714e-08,False
7.406728e-05,-100,-100,0.007883959,1.1711033e-09,2.3983569e-08,False
7.406728e-05,-100,-100,0.007883955,1.1612314e-09,2.4693133e-08,False
7.4067284e-05,-100,-100,0.007883957,1.1590865e-09,2.945796e-08,False
7.406729e-05,-100,-100,0.007883957,1.1383122e-09,1.6378351e-08,False
7.406731e-05,-100,-100,0.007883957,1.1662564e-09,1.80267e-08,False
7.406729e-05,-100,-100,0.0078839585,1.1556229e-09,2.3443235e-08,False
7.406731e-05,-100,-100,0.007883957,1.1784816e-09,1.9700725e-08,False
7.4067284e-05,-100,-100,0.007883956,1.1747905e-09,2.3032067e-08,False
7.406729e-05,-100,-100,0.007883957,1.1769506e-09,1.5769347e-08,False
7.40673e-05,-100,-100,0.007883956,1.1790842e-09,2.0808454e-08,False
7.406729e-05,-100,-100,0.007883957,1.1646004e-09,1.5209432e-08,False
7.40673e-05,-100,-100,0.007883959,1.1584386e-09,2.1302576e-08,False
7.406728e-05,-100,-100,0.007883957,1.1502947e-09,1.7473614e-08,False
7.406729e-05,-100,-100,0.007883957,1.1595527e-09,2.0030011e-08,False
7.406728e-05,-100,-100,0.007883956,1.1623456e-09,2.1217001e-08,False
7.4067306e-05,-100,-100,0.007883953,1.1645208e-09,1.854866e-08,False
7.40673e-05,-100,-100,0.007883955,1.1681929e-09,1.69484e-08,False
