pt_ms,pt_tf,ms_tf
0.00033581257,-100,-100
0.0003207922,-100,-100
0.023165226,-100,-100
0.023779392,-100,-100
0.021422267,-100,-100
0.021423578,-100,-100
0.021423578,-100,-100
0.021423578,-100,-100
0.021423578,-100,-100
0.06314087,-100,-100
0.04460907,-100,-100
0.04378718,-100,-100
0.04378718,-100,-100
0.024414718,-100,-100
0.024414718,-100,-100
0.024414718,-100,-100
0.024414718,-100,-100
0.024414718,-100,-100
0.024414718,-100,-100
0.025691837,-100,-100
0.025691837,-100,-100
0.025691837,-100,-100
0.025664419,-100,-100
0.02566439,-100,-100
0.016464442,-100,-100
