,layer_name,0,1,2,3,4,5,6,7,8,9
71,layer3.1.bn3,0.028760206,0.028324807,0.028610848,0.028352432,0.027502451,0.027562812,0.027718546,0.027622746,0.027644334,0.027700601
72,layer3.1.relu,0.06343051,0.06281651,0.063444234,0.0633375,0.062690176,0.0627587,0.06291647,0.06292297,0.06293899,0.06282975
73,layer3.2.conv1,0.11184439,0.11065882,0.1122761,0.11233085,0.11146068,0.11198216,0.11213456,0.1115584,0.11202502,0.11137196
74,layer3.2.bn1,0.21146207,0.2297318,0.23096192,0.23086852,0.2298709,0.23175575,0.23220894,0.23076557,0.23217723,0.23099676
75,layer3.2.conv2,0.15230808,0.1621328,0.16227312,0.16181262,0.16186745,0.16330497,0.16386187,0.16270201,0.16399358,0.16328582
76,layer3.2.bn2,0.13281131,0.1398295,0.1292024,0.12937117,0.13048325,0.13114883,0.13094705,0.13083811,0.13099965,0.13017118
77,layer3.2.conv3,0.04097119,0.043283243,0.03912102,0.039179407,0.039517634,0.03971035,0.0394798,0.03963433,0.03958282,0.039240178
78,layer3.2.bn3,0.027409172,0.028954858,0.027067438,0.02713427,0.02727123,0.027549077,0.027252255,0.027369391,0.027428787,0.027201798
79,layer3.2.relu,0.06233459,0.06327561,0.06295207,0.06297396,0.06263386,0.0627899,0.06270496,0.06281841,0.0628129,0.06262166
80,layer3.3.conv1,0.10284312,0.1053136,0.10386338,0.10413991,0.106851526,0.10905183,0.10885269,0.10980441,0.110190086,0.1102832
81,layer3.3.bn1,0.20156348,0.20516801,0.20440027,0.20364055,0.20579414,0.21181713,0.21216841,0.21405143,0.21493852,0.21487987
82,layer3.3.conv2,0.16558471,0.16726346,0.16447279,0.16307081,0.16563833,0.16604182,0.16703427,0.16791768,0.16837308,0.1678204
83,layer3.3.bn2,0.16101772,0.16148141,0.1596631,0.1588541,0.16446352,0.16603048,0.16625118,0.16716526,0.16761242,0.16779618
84,layer3.3.conv3,0.04591191,0.04629654,0.046125904,0.045864437,0.04759652,0.047804058,0.04781729,0.048463788,0.048619986,0.04922901
85,layer3.3.bn3,0.028661322,0.028971808,0.028747033,0.02848759,0.02945063,0.029529184,0.029518561,0.029905597,0.03001992,0.030481588
86,layer3.3.relu,0.064953834,0.06588469,0.065978326,0.065858334,0.06588469,0.06613587,0.066147365,0.06638684,0.06643148,0.06627992
87,layer3.4.conv1,0.10098772,0.10221223,0.1017314,0.10187411,0.10205597,0.10290925,0.10258694,0.10284143,0.103146344,0.10209385
88,layer3.4.bn1,0.20156845,0.20321435,0.20368741,0.20339316,0.20235598,0.20566805,0.20552728,0.20689888,0.20688693,0.20572917
89,layer3.4.conv2,0.14872977,0.1493373,0.1472081,0.1461487,0.14551322,0.15089242,0.15104991,0.1594847,0.15972385,0.15948333
90,layer3.4.bn2,0.16337627,0.16350141,0.16431925,0.1636414,0.16458172,0.16716546,0.16691047,0.17018872,0.17002535,0.16981508
91,layer3.4.conv3,0.0458693,0.046133064,0.04730563,0.04727117,0.047823478,0.048272602,0.047818083,0.047500715,0.047232836,0.047326505
92,layer3.4.bn3,0.025091168,0.02525095,0.02571666,0.025784394,0.026174864,0.02641678,0.026171885,0.026151385,0.026092216,0.026059667
93,layer3.4.relu,0.066794515,0.06768921,0.06776386,0.06767698,0.06779337,0.06811393,0.06806435,0.068226084,0.06821292,0.06803764
94,layer3.5.conv1,0.113569245,0.11363372,0.11235647,0.112054646,0.11263265,0.11366731,0.11374847,0.11434907,0.11467193,0.11411839
95,layer3.5.bn1,0.21263836,0.21360329,0.20999022,0.2093717,0.21009547,0.21347283,0.21418448,0.21644683,0.21658227,0.21689695
96,layer3.5.conv2,0.12396636,0.13174511,0.1289593,0.12781912,0.12911315,0.13315111,0.13266426,0.13155083,0.13113914,0.13286078
97,layer3.5.bn2,0.12978478,0.1378844,0.13686103,0.13558114,0.13592522,0.13832283,0.1373972,0.1360588,0.13623391,0.13603818
98,layer3.5.conv3,0.034892008,0.03802453,0.037514444,0.037419938,0.0378164,0.03806194,0.03782139,0.03851398,0.038930513,0.03904113
99,layer3.5.bn3,0.018429993,0.020267187,0.019835712,0.019816717,0.020052945,0.02021692,0.020100404,0.020318499,0.020598425,0.020752503
100,layer3.5.relu,0.0680193,0.06923107,0.069037095,0.06884755,0.06915739,0.069588885,0.06946918,0.069725595,0.06982942,0.06969732
101,layer4.0.conv1,0.06845624,0.06948189,0.06830666,0.068057306,0.068706974,0.06938725,0.069516696,0.06925002,0.06952293,0.069546
102,layer4.0.bn1,0.22281134,0.2258466,0.22243823,0.22218893,0.22289678,0.22603835,0.226903,0.22662032,0.22696309,0.22847754
103,layer4.0.conv2,0.07428561,0.07722807,0.04727611,0.047500253,0.09990172,0.10380757,0.104007855,0.025629357,0.02756989,0.021658033
104,layer4.0.bn2,0.14922056,0.15553463,0.096220106,0.09656152,0.19939965,0.20706126,0.20725894,0.05115637,0.052001268,0.044824123
105,layer4.0.conv3,0.03349927,0.035628818,0.025835015,0.025973827,0.07932099,0.080152765,0.080117896,0.09676048,0.097569965,0.093026996
106,layer4.0.bn3,0.011103326,0.011962723,0.041873828,0.04181496,0.011576453,0.01216585,0.012135515,0.16460177,0.16562751,0.16084948
107,layer4.0.relu,0.041372847,0.041725714,0.028244818,0.028106838,0.040577427,0.040962517,0.04130785,0.15337425,0.15401788,0.14883861
108,layer4.0.down_sample_layer.0,0.09171191,0.09225863,0.09015778,0.08998564,0.090861276,0.09213562,0.092123166,0.09267512,0.09278334,0.09355761
109,layer4.0.down_sample_layer.1,0.21916126,0.21994397,0.21421239,0.21402065,0.21638237,0.21869336,0.21943475,0.22155194,0.22282998,0.22271699
110,layer4.1.conv1,0.070145585,0.070589855,0.053281568,0.0529543,0.07829343,0.07860176,0.07917737,0.06834316,0.067548275,0.06352096
111,layer4.1.bn1,0.11973606,0.12036837,0.09083699,0.09042345,0.13252364,0.1327404,0.13391593,0.12231463,0.12049134,0.11432254
112,layer4.1.conv2,0.0707574,0.07053879,0.06008524,0.058768284,0.081322275,0.07670471,0.07818006,0.13177402,0.12870154,0.12448914
113,layer4.1.bn2,0.089655995,0.09009882,0.07492067,0.07340577,0.10361731,0.09440792,0.09365877,0.18142623,0.17773479,0.1729509
114,layer4.1.conv3,0.025923936,0.026461361,0.022341259,0.021990826,0.029497458,0.025254447,0.024589926,0.0762794,0.074755386,0.07290249
115,layer4.1.bn3,0.012513651,0.012811704,0.010689532,0.010573461,0.014090053,0.012452692,0.012292014,0.035538383,0.03491071,0.046263687
116,layer4.1.relu,0.03926935,0.039657984,0.027687885,0.02760598,0.037909854,0.03652864,0.036700916,0.17595476,0.17647141,0.17807505
117,layer4.2.conv1,0.06301196,0.06362237,0.047445975,0.047597848,0.069388054,0.065735266,0.0655362,0.15133417,0.15134951,0.14802486
118,layer4.2.bn1,0.12679525,0.12781534,0.09558647,0.09611715,0.13898443,0.13015312,0.12939234,0.30560696,0.3061399,0.2988928
119,layer4.2.conv2,0.08044215,0.080396,0.0677084,0.068679884,0.08834861,0.08085634,0.06386654,0.41524276,0.41816622,0.39682043
120,layer4.2.bn2,0.12561442,0.12609093,0.10547942,0.10714819,0.1379113,0.12454822,0.088208355,0.6552156,0.65777004,0.6306244
121,layer4.2.conv3,0.04121035,0.04139708,0.036247045,0.036897197,0.044426974,0.04133386,0.023022478,0.26834643,0.26807988,0.25756896
122,layer4.2.bn3,0.018660292,0.018712824,0.016581465,0.016966319,0.019998258,0.01860123,0.010448028,0.12005531,0.11869624,0.11384623
123,layer4.2.relu,0.04051675,0.041047122,0.03034395,0.03050111,0.039582144,0.039759915,0.029297879,0.2552729,0.25400043,0.2510052
124,flatten,0.03745306,0.037925567,0.03290699,0.03309088,0.03718142,0.03716941,0.027524892,0.09048869,0.088565245,0.08910321
125,end_point,1.352971,1.3951948,1.2987115,1.3063222,1.3744148,1.3629423,0.83367044,3.0956771,3.2756705,2.3772144
