pt_ms,pt_tf,ms_tf
7.5543126e-06,-100.0,-100.0
6.058094e-06,0.0064031686633825,0.0064034699462354
6.2583517e-06,2.414684604445938e-05,2.5865847419481725e-05
6.2583517e-06,2.634561496961396e-06,5.0564558478072286e-06
6.2583517e-06,2.634561496961396e-06,5.0564558478072286e-06
6.2583517e-06,2.634561496961396e-06,5.0564558478072286e-06
1.35150485e-05,0.0039728316478431,0.0039786673150956
2.2447042e-05,0.0034235445782542,0.003426777664572
8.453625e-06,0.0060625551268458,0.0060584293678402
8.453625e-06,3.3569724564586068e-06,8.2572942119441e-06
