pt_ms,pt_tf,ms_tf
1.1925724,0.0021208287,1.193013
0.37714508,0.0019281507,0.37656868
0.6062893,0.0022725821,0.60601187
0.72766656,0.0022227883,0.7268282
0.69605505,0.0023157478,0.6965016
0.60215664,0.001020348,0.60273516
1.3392962,0.0054995776,1.3353878
0.54584515,0.0034900964,0.5471924
0.677743,0.002836585,0.67823184
0.70119214,0.0018862605,0.7016354
0.4245806,0.0017548322,0.42489842
0.64418304,0.002465564,0.6448877
0.7917466,0.002744794,0.79366595
6.0283566,0.014775467,6.0255084
5.44465,0.011713648,5.4418774
2.9716554,0.008159471,2.9741793
1.5359254,0.0038745762,1.5374131
1.9851135,0.003154707,1.9877144
1.5276349,0.0032327175,1.5269395
1.0756077,0.0031166791,1.0733485
