pt_ms,pt_tf,ms_tf
0.42708027,0.00078184606,0.42747107
0.22545543,0.0006201565,0.22558132
0.20425558,0.00055174826,0.20420025
0.10594267,0.0003791332,0.10575227
0.11877322,0.0002457276,0.119009346
0.058004484,0.00032851993,0.05779758
0.20183295,0.00046098232,0.20164624
0.4010376,0.0010079623,0.40100917
0.4059296,0.0007189512,0.40601337
0.34441593,0.0006834775,0.34394917
0.041717667,0.00020182133,0.04177966
0.034447804,0.00012976528,0.03443992
0.19847399,0.00029577018,0.1985714
0.14562966,0.00047869683,0.14518201
0.11297757,0.00035511405,0.11285445
0.015827578,0.0001363039,0.015902273
0.02192971,0.00011318326,0.021985982
0.047527745,0.00019207597,0.047470436
0.04502998,0.0002974391,0.04508535
0.017750146,0.00012806951,0.01777293
