pt_ms,pt_tf,ms_tf
0.86630714,0.0012126282,0.8655867
0.32939118,0.000809025,0.32929528
0.14580119,0.00024166256,0.14592172
2.0529792,0.004213047,2.0498395
2.1718724,0.004457712,2.1700833
1.0563223,0.0021855235,1.0560999
2.4983125,0.0059496392,2.4943073
1.5349106,0.006808278,1.5305502
1.7004334,0.009236002,1.6998476
1.7902861,0.013406682,1.785055
1.4158076,0.006811249,1.4194297
1.9807117,0.0063150404,1.9822327
1.1350675,0.005029163,1.1321256
1.678857,0.0055718212,1.6774788
0.9758255,0.004537487,0.97522515
0.95503944,0.0055909157,0.9514084
1.7406981,0.003309369,1.7390975
1.918861,0.0084498525,1.9133246
2.5777552,0.011639673,2.570296
0.7076822,0.010686373,0.7080513
1.6908479,0.008645415,1.6849961
1.7190464,0.015172124,1.710539
1.8216633,0.0105967,1.8176262
1.7671319,0.011973112,1.7571197
11.21246,0.008830929,11.209699
