mut_types,mut_layer_name,mut_result
LS,"layer1.1.conv2,layer1.0.bn2",True
LS,"layer3.5.bn2,layer3.5.conv2",True
LS,"layer2.0.downsample.1,layer2.1.relu",True
LS,"layer3.5.bn2,layer3.4.bn2",True
LS,"layer3.3.conv2,layer3.1.bn2",True
LS,"layer3.4.bn3,layer3.4.relu",True
LS,"layer2.3.relu,layer2.1.bn3",True
LS,"layer2.1.conv2,layer2.0.bn2",True
LS,"layer3.5.conv2,layer3.4.bn2",True
LS,"layer1.0.relu,layer1.0.bn3",True
LS,"layer3.0.bn2,layer3.4.conv2",True
LS,"layer2.1.conv2,layer2.2.conv2",True
LS,"layer2.2.bn1,layer2.0.bn2",True
LS,"layer3.0.downsample.1,layer3.3.relu",True
LS,"layer3.2.relu,layer3.4.relu",True
LS,"layer3.2.bn3,layer3.1.relu",True
LS,"layer3.2.relu,layer3.4.relu",True
LS,"layer2.3.relu,layer2.1.bn3",True
LS,"layer3.5.conv2,layer3.4.bn1",True
LS,"layer2.0.bn2,layer2.2.bn1",True
LS,"relu,bn1",True
LS,"layer1.2.bn2,layer1.0.bn2",True
LS,"layer1.2.conv2,layer1.1.bn2",True
LS,"layer2.0.relu,layer2.1.bn3",True
LS,"layer1.2.relu,layer2.0.bn1",True
LS,"layer1.1.relu,layer2.0.conv1",True
LS,"layer2.2.conv2,layer2.1.conv2",True
LS,"layer3.5.bn3,layer3.5.relu",True
LS,"layer2.0.downsample.1,layer2.3.bn3",True
LS,"layer2.2.bn2,layer2.0.bn2",True
LS,"relu,bn1",True
LS,"layer1.1.conv2,layer1.2.bn2",True
LS,"layer2.1.bn2,layer2.3.conv2",True
LS,"layer2.0.bn2,layer2.2.conv2",True
LS,no,set layers failure
LS,"layer1.1.conv2,layer1.0.bn2",True
LS,"layer2.2.conv2,layer2.0.bn2",True
LS,"layer2.3.bn2,layer2.2.bn2",True
LS,"layer2.0.bn1,layer1.2.relu",True
LS,"layer1.0.bn1,layer1.1.bn2",True
LS,"layer3.5.conv2,layer3.1.conv2",True
LS,"layer3.3.bn3,layer3.2.relu",True
LS,"layer1.1.bn1,layer1.0.conv2",True
LS,"layer1.2.bn3,layer1.0.bn3",True
LS,"layer1.2.bn3,layer2.0.bn1",True
LS,"relu,bn1",True
LS,"layer3.3.conv2,layer3.1.bn2",True
LS,"layer1.1.relu,layer1.0.relu",True
LS,"layer3.2.bn1,layer3.2.conv2",True
LS,"layer3.4.bn1,layer3.3.bn2",True
LS,"layer2.0.bn1,layer1.1.relu",True
LS,"bn1,relu",True
LS,"layer2.2.bn1,layer2.2.conv2",True
LS,"layer2.0.downsample.1,layer2.1.bn3",True
LS,"layer1.0.bn1,layer1.2.bn1",True
LS,"layer2.2.bn3,layer2.3.bn3",True
LS,"layer3.3.relu,layer3.4.bn3",True
LS,"relu,bn1",True
LS,"layer2.1.bn2,layer2.0.bn2",True
LS,"layer1.0.conv2,layer1.1.bn1",True
LS,"layer3.0.bn3,layer3.3.bn3",True
LS,"layer1.2.bn1,layer1.1.conv2",True
LS,"layer2.2.conv2,layer2.3.bn2",True
LS,"layer3.1.bn3,layer3.5.bn3",True
LS,"layer3.0.conv1,layer2.2.relu",True
LS,"bn1,relu",True
LS,"layer1.2.relu,layer1.0.relu",True
LS,"layer2.3.bn3,layer2.2.bn3",True
LS,"layer3.0.bn1,layer2.0.downsample.1",True
LS,"layer2.0.relu,layer2.3.bn3",True
LS,"layer1.2.relu,layer1.1.relu",True
LS,"layer3.2.bn1,layer3.2.bn2",True
LS,"layer2.0.bn2,layer2.3.conv2",True
LS,"layer2.2.bn3,layer2.3.relu",True
LS,"layer1.1.conv2,layer1.2.conv2",True
LS,"layer1.0.bn3,layer2.0.conv1",True
LS,"layer2.3.conv2,layer2.3.bn2",True
LS,"layer1.0.conv2,layer1.2.bn2",True
LS,"layer2.3.conv2,layer2.2.bn1",True
LS,"layer3.4.conv2,layer3.2.bn2",True
LS,"layer3.0.bn3,layer3.5.relu",True
LS,"layer3.2.relu,layer3.0.downsample.1",True
LS,"layer2.3.conv2,layer2.1.bn2",True
LS,"layer3.4.conv2,layer3.4.bn2",True
LS,"layer3.3.relu,layer3.3.bn3",True
LS,"layer1.0.bn2,layer1.0.bn1",True
LS,"layer3.4.bn3,layer3.3.bn3",True
LS,"layer1.0.downsample.1,layer1.0.bn3",True
LS,"layer3.0.relu,layer3.0.bn3",True
LS,"layer1.1.relu,layer1.0.relu",True
LS,"layer1.1.bn1,layer1.2.conv2",True
LS,"layer3.5.conv2,layer3.2.bn1",True
LS,"layer3.5.bn3,layer3.4.bn3",True
LS,"layer1.2.relu,layer2.0.conv1",True
LS,"layer3.2.conv2,layer3.3.bn2",True
LS,"layer1.2.relu,layer2.0.conv1",True
LS,"layer3.2.bn1,layer3.4.conv2",True
LS,"layer3.5.relu,layer3.3.relu",True
LS,"layer3.4.bn2,layer3.5.conv2",True
LS,"layer2.2.bn1,layer2.1.bn2",True
