pt_ms,pt_tf,ms_tf
0.33521128,-100,-100
0.33481672,-100,-100
0.35586458,-100,-100
0.3580815,-100,-100
0.3543244,-100,-100
0.29854575,-100,-100
0.30443546,-100,-100
0.30701596,-100,-100
0.30952275,-100,-100
0.3133676,-100,-100
0.30296153,-100,-100
0.26846346,-100,-100
0.27161813,-100,-100
0.27357262,-100,-100
0.25832,-100,-100
0.25315797,-100,-100
0.25188535,-100,-100
0.25685254,-100,-100
0.27714172,-100,-100
0.27536485,-100,-100
