mstorch_pt_ms,mstorch_pt_tf,mstorch_ms_tf,mstorch_lasttwo_dist,ms_distance,torch_distance,if_success
3.039799e-07,8.4798494e-08,2.9382238e-07,0.00015378423,1.7654349e-05,0.0010853409,True
2.594437e-07,8.8771124e-08,2.7618015e-07,0.00013610712,0.00011735493,5.0768547e-05,True
2.5997522e-07,8.76148e-08,2.7621715e-07,0.00013610712,0.00014692335,0.00014678837,True
2.6043475e-07,8.4811916e-08,2.76073e-07,0.00013610712,0.00015587831,0.00015470773,True
2.6571834e-07,8.814467e-08,2.7553185e-07,0.00013610712,0.00018293716,0.00018023042,True
5.1293287e-06,1.4281813e-06,6.1554906e-06,0.00012036266,0.00022616083,0.0002220658,True
3.7439415e-06,5.3210726e-07,3.5168216e-06,0.00012036266,0.00046589132,0.00046409402,True
3.061662e-06,1.2687069e-06,2.2171073e-06,0.00015105269,0.00053272344,0.00054210244,True
3.5765484e-06,1.584681e-06,2.402469e-06,0.00015105269,0.0006193455,0.0005585372,True
1.2561185e-05,1.6523704e-06,1.1071607e-05,0.00013833451,0.00063065934,0.000629163,True
1.225635e-05,1.0999696e-06,1.1304002e-05,0.00013833451,0.00092959596,0.00092772744,True
4.3789214e-06,5.955837e-07,4.150833e-06,0.00013833451,0.0009431818,0.0009423606,True
4.008799e-06,4.648369e-07,3.842454e-06,0.00013833451,0.000953851,0.00095354713,True
3.678166e-06,9.2244267e-07,3.5975986e-06,0.00013833451,0.0009550161,0.00095506996,True
4.284425e-06,1.8115652e-06,2.5782667e-06,0.0001474069,0.0009697129,0.00096877036,True
3.2673865e-06,1.979131e-06,1.4433867e-06,0.0001474069,0.0009777605,0.00097289204,True
2.9534815e-06,3.2847024e-06,5.7195043e-06,0.00012835956,0.0010448338,0.0010440252,True
1.1476197e-05,3.2323455e-06,1.4349596e-05,0.000111593035,0.0010711546,0.0010710425,True
8.948368e-06,5.4480274e-06,1.414675e-05,0.000111593035,0.001078932,0.0010775407,True
6.022091e-06,5.8898263e-06,2.426155e-06,0.00016731702,0.0010865567,0.0010851539,True
