mstorch_pt_ms,mstorch_pt_tf,mstorch_ms_tf,mstorch_lasttwo_dist,ms_distance,torch_distance,if_success
5.9170066e-05,-100,-100,0.0063729715,0.0037007504,0.03316028,True
6.29715e-05,-100,-100,0.00758864,0.006098345,0.0060956893,True
6.3227344e-05,-100,-100,0.006927403,0.008779157,0.0077473125,True
6.0439128e-05,-100,-100,0.0070158336,0.012632586,0.009770215,True
5.7628557e-05,-100,-100,0.007742394,0.014593697,0.014476089,True
6.706763e-05,-100,-100,0.0072213127,0.014512157,0.014509589,True
6.4338565e-05,-100,-100,0.008430377,0.015417998,0.01541228,True
5.9602626e-05,-100,-100,0.008869448,0.017677628,0.016829893,True
4.676139e-05,-100,-100,0.006146588,0.019242108,0.019441616,True
4.7516474e-05,-100,-100,0.0063928333,0.020245427,0.019311905,True
6.207861e-05,-100,-100,0.0077426215,0.021342427,0.020598013,True
5.1673076e-05,-100,-100,0.0058484753,0.021913648,0.021879233,True
4.5072153e-05,-100,-100,0.007115126,0.02387871,0.022570081,True
4.8586342e-05,-100,-100,0.0070300843,0.024248127,0.02424695,True
5.3519783e-05,-100,-100,0.0076303016,0.026026033,0.025614941,True
5.573828e-05,-100,-100,0.0066476604,0.024854565,0.025848832,True
5.690859e-05,-100,-100,0.0072984444,0.027163431,0.02770225,True
5.228463e-05,-100,-100,0.006657674,0.02776869,0.027048653,True
5.198689e-05,-100,-100,0.0063493857,0.027825586,0.02782413,True
4.7222544e-05,-100,-100,0.00471106,0.027369,0.02726908,True
