mstorch_pt_ms,mstorch_pt_tf,mstorch_ms_tf,mstorch_lasttwo_dist,ms_distance,torch_distance,if_success
0.07115256,-100,-100,15.341538,3.8314243e-05,0.39010787,True
0.28862914,-100,-100,30.101038,3.8148955e-05,0.18106899,True
0.034496725,-100,-100,3187.2188,0.27964425,0.25469577,True
0.3564786,-100,-100,5242.871,0.2796448,0.26812124,False
0.4209557,-100,-100,5243.6753,0.2796448,0.26812124,True
0.40294304,-100,-100,5243.65,0.27964637,0.3025303,True
0.43490958,-100,-100,47799.51,0.28762197,0.2354317,True
0.45167175,-100,-100,47801.02,0.28762355,0.235388,False
0.45203578,-100,-100,382391.88,0.28831583,0.26533508,True
0.45876375,-100,-100,35515.406,0.2867695,0.26132056,False
0.43814838,-100,-100,15969126.0,0.2913038,0.26688117,True
0.45073298,-100,-100,18832896.0,0.2962513,0.24921627,True
0.4601185,-100,-100,412356670.0,0.28714746,0.24622653,True
0.45933056,-100,-100,1080043600000.0,0.28607672,0.26578766,True
0.22249153,-100,-100,62553573000000.0,0.28339195,0.34543943,True
0.22037664,-100,-100,1.2810972e+17,0.2833903,0.38366514,True
0.22005238,-100,-100,1.2814415e+17,0.2833963,0.38356566,True
0.37911546,-100,-100,5.33908e+19,0.28654578,0.4098794,True
0.44183055,-100,-100,1.7847468e+24,0.2888304,0.46340284,False
0.46277276,-100,-100,2.855595e+25,0.2888304,0.39010787,True
